0 0
-0.296086 3.21166
-0.352191 3.75527
-0.331423 3.48492
-0.304237 3.14736
-0.307678 3.14135
-0.291947 2.94921
-0.363078 3.63743
-0.350478 3.478
-0.343426 3.35707
-0.343297 3.31704
-0.384464 3.66023
-0.372469 3.47437
-0.375769 3.41189
-0.378329 3.30792
0 0
-0.322431 3.50399
-0.285502 3.09029
-0.286164 3.02841
-0.327402 3.39383
-0.338611 3.4708
-0.285036 2.87347
-0.302735 3.00791
-0.317827 3.12649
-0.311345 3.02684
-0.335235 3.21284
-0.328063 3.10411
-0.346112 3.22001
-0.358628 3.26828
-0.352581 3.13585
-0.367896 3.19065
-0.358719 3.00492
0 0
-0.132591 1.53668
-0.241811 2.79078
-0.159412 1.82562
-0.177563 2.01141
-0.20102 2.27116
-0.175018 1.96426
-0.200744 2.23688
-0.235074 2.61381
-0.262796 2.88922
-0.263261 2.86795
-0.248539 2.6787
-0.28639 3.04919
-0.275894 2.91384
-0.29836 3.08976
-0.329179 3.33701
-0.11142 1.32158
-0.154849 1.80498
-0.125146 1.44741
-0.142449 1.61307
-0.16686 1.85283
-0.190005 2.10424
-0.155873 1.70567
-0.205407 2.22608
-0.197964 2.12152
-0.191772 2.02564
-0.239358 2.50313
-0.251748 2.59096
-0.258915 2.61479
-0.246773 2.45433
-0.284425 2.7658
-0.30021 2.83776
-0.240005 2.79469
-0.403096 4.5978
-0.234363 2.65552
-0.313718 3.50928
-0.277038 3.06661
-0.267601 2.92853
-0.248047 2.69762
-0.269072 2.9041
-0.26153 2.80288
-0.287474 3.03757
-0.289608 3.01791
-0.325692 3.35309
-0.313587 3.19626
-0.29802 2.9914
-0.330053 3.25788
-0.363701 3.50091
-0.263545 3.01312
-0.187484 2.07266
-0.190405 2.08721
-0.210648 2.30438
-0.2319 2.5022
-0.186951 1.99253
-0.202425 2.15071
-0.216742 2.27563
-0.180478 1.87957
-0.223718 2.31048
-0.251386 2.56869
-0.254825 2.56564
-0.274189 2.73057
-0.311287 3.06069
-0.284997 2.74793
-0.311313 2.92564
-0.263969 3.12082
-0.175916 2.05467
-0.144012 1.67019
-0.150249 1.7341
-0.144718 1.6585
-0.126459 1.4338
-0.152601 1.70623
-0.190084 2.13108
-0.216519 2.39321
-0.209954 2.30263
-0.210757 2.29141
-0.22194 2.36852
-0.243389 2.55192
-0.249488 2.59151
-0.240097 2.45211
-0.293112 2.93008
-0.177413 2.07054
-0.115346 1.34038
-0.177032 2.02123
-0.116148 1.307
-0.161384 1.81078
-0.152056 1.68487
-0.149359 1.64713
-0.200689 2.1969
-0.174595 1.89769
-0.217016 2.32743
-0.210375 2.22943
-0.194496 2.04225
-0.204128 2.10594
-0.243784 2.48469
-0.262252 2.64047
-0.278883 2.7239
-0.339548 4.01895
-0.288519 3.3539
-0.205341 2.38146
-0.207979 2.37759
-0.178677 2.02342
-0.170039 1.91603
-0.190284 2.12454
-0.209332 2.31326
-0.232613 2.54749
-0.253758 2.75202
-0.242232 2.59827
-0.24482 2.59565
-0.278904 2.90919
-0.287575 2.96305
-0.294341 2.9641
-0.329169 3.23076
0 0
-0.628701 7.27815
-0.418035 4.77765
-0.3426 3.88169
-0.338617 3.79173
-0.290004 3.23591
-0.300116 3.33776
-0.327503 3.6376
-0.335973 3.69595
-0.283073 3.08881
-0.297383 3.22851
-0.300624 3.23742
-0.328044 3.49624
-0.362686 3.82843
-0.368015 3.82804
-0.378628 3.84138
0 0
-0.265199 3.08124
-0.232612 2.67097
-0.233687 2.63541
-0.214668 2.40129
-0.190613 2.10977
-0.166033 1.83338
-0.218534 2.38817
-0.216103 2.34215
-0.236978 2.55439
-0.264616 2.83119
-0.267774 2.82626
-0.267104 2.75925
-0.262159 2.67175
-0.308888 3.09583
-0.338952 3.33567
0 0
0 0
-0.246144 2.86085
-0.102225 1.18579
-0.0853705 0.98534
-0.111043 1.27651
-0.131437 1.5048
-0.129066 1.46886
-0.0938792 1.06753
-0.113578 1.28706
-0.174881 1.96018
-0.158406 1.77772
-0.168868 1.87631
-0.195088 2.14929
-0.20774 2.25359
-0.244437 2.5846
0 0
0 0
0 0
-0.217299 2.41091
-0.284862 3.09706
-0.127198 1.36364
-0.217634 2.28405
-0.22878 2.40372
-0.24756 2.58075
-0.266446 2.74157
-0.209833 2.13298
-0.264032 2.68235
-0.270156 2.70288
-0.27242 2.67235
-0.322336 3.11368
-0.295908 2.81113
0 0
0 0
0 0
0 0
-0.40407 4.55301
-0.35201 3.88456
-0.366681 3.94982
-0.361946 3.80143
-0.337833 3.49944
-0.287249 2.92636
-0.258133 2.58383
-0.304365 2.99108
-0.262117 2.54296
-0.307295 2.90274
-0.32414 3.01168
-0.32958 2.93159
0 0
0 0
0 0
0 0
0 0
-0.199797 2.41882
-0.0440157 0.514782
-0.103012 1.188
-0.147982 1.69283
-0.149458 1.68786
-0.168348 1.86201
-0.176325 1.92071
-0.183692 1.95876
-0.195867 2.06018
-0.229474 2.3455
-0.262662 2.55384
0 0
0 0
0 0
0 0
0 0
0 0
0 0
-0.268608 2.96968
-0.164764 1.80359
-0.170484 1.82095
-0.175408 1.85141
-0.203084 2.11987
-0.219045 2.244
-0.235846 2.36992
-0.258954 2.55643
-0.260868 2.51562
-0.293549 2.69755
-0.281794 2.68547
-0.267047 2.60164
-0.249343 2.45988
-0.239217 2.40723
-0.234711 2.41191
-0.243389 2.53581
-0.240954 2.55059
-0.254326 2.73561
0 0
0 0
0 0
0 0
0 0
0 0
0 0
-0.311967 2.96844
-0.27152 2.66044
-0.248313 2.46804
-0.252073 2.57722
-0.204588 2.0932
-0.186267 1.94567
-0.162843 1.7207
-0.157378 1.68639
-0.182421 1.96823
-0.204682 2.24158
-0.101397 1.12618
0 0
0 0
0 0
0 0
0 0
-0.382234 3.01972
-0.338443 2.75371
-0.332488 2.79787
-0.289568 2.48181
-0.302305 2.64293
-0.295565 2.64598
-0.287323 2.61873
-0.283206 2.61412
-0.209855 1.9911
-0.299002 2.882
-0.223271 2.22427
-0.33364 3.40742
0 0
0 0
0 0
0 0
-0.347268 3.32101
-0.301741 2.95922
-0.268941 2.67918
-0.278014 2.79945
-0.269059 2.74942
-0.243488 2.495
-0.290854 3.01886
-0.242514 2.53659
-0.253131 2.68904
-0.25034 2.65932
-0.218239 2.34177
-0.273786 2.97576
-0.23311 2.55183
0 0
0 0
0 0
-0.321067 3.02404
-0.289836 2.79747
-0.276925 2.71776
-0.272757 2.72702
-0.236292 2.39536
-0.239458 2.4605
-0.268928 2.78578
-0.242979 2.54452
-0.220858 2.31445
-0.208062 2.20806
-0.209655 2.26134
-0.20138 2.17647
-0.268301 2.94809
-0.218566 2.43554
0 0
0 0
-0.383816 3.50878
-0.366571 3.43937
-0.342658 3.30269
-0.316893 3.09373
-0.302409 3.01487
-0.30123 3.04552
-0.273076 2.80321
-0.224503 2.31883
-0.271978 2.83768
-0.233618 2.46039
-0.284279 3.02963
-0.24694 2.67373
-0.269663 2.96754
-0.36843 4.09499
-0.0334746 0.379363
0 0
-0.32881 3.0396
-0.301132 2.87805
-0.344157 3.34282
-0.320125 3.16101
-0.300695 3.00988
-0.29169 2.97338
-0.269155 2.79466
-0.234724 2.4791
-0.203976 2.17614
-0.218564 2.35699
-0.258933 2.80848
-0.220839 2.42764
-0.169641 1.88855
-0.138467 1.55654
-0.101096 1.16323
0 0
-0.296797 2.86358
-0.317535 3.15974
-0.326513 3.28884
-0.298652 3.06648
-0.277917 2.89109
-0.337643 3.55627
-0.272552 2.90493
-0.247549 2.67186
-0.261927 2.83733
-0.256046 2.80251
-0.242507 2.66377
-0.265404 2.93535
-0.292344 3.26039
-0.24211 2.73399
-0.287388 3.26245
-0.428084 4.91852
-0.344859 2.98143
-0.304493 2.75211
-0.295127 2.75236
-0.290039 2.77167
-0.289571 2.83343
-0.277297 2.76922
-0.24613 2.5179
-0.271261 2.81425
-0.262971 2.78373
-0.213904 2.28708
-0.216465 2.33504
-0.202994 2.22728
-0.239846 2.66637
-0.183562 2.06844
-0.292069 3.37199
-0.240483 2.80085
-0.342768 3.04222
-0.31237 2.87299
-0.293052 2.76465
-0.265952 2.57339
-0.273551 2.69711
-0.268219 2.70124
-0.267365 2.75709
-0.286354 2.9924
-0.233298 2.47211
-0.265132 2.84537
-0.298776 3.24915
-0.275763 3.0361
-0.302754 3.37761
-0.290163 3.27322
-0.163057 1.85575
-0.344881 3.95135
-0.341136 2.85944
-0.308736 2.70777
-0.293722 2.66013
-0.288235 2.68631
-0.264657 2.53339
-0.249366 2.43881
-0.223972 2.26985
-0.204796 2.11853
-0.187104 1.97143
-0.160275 1.72513
-0.146755 1.6
-0.206373 2.30328
-0.123122 1.40855
-0.102376 1.19584
-0.154053 1.85199
-0.180517 2.16681
-0.34857 3.16585
-0.319664 3.02382
-0.304749 2.95242
-0.271292 2.70947
-0.254569 2.60251
-0.245526 2.57024
-0.240044 2.55586
-0.218423 2.36827
-0.214475 2.35194
-0.182573 2.0273
-0.144835 1.62766
-0.184168 2.09272
-0.177587 2.0457
-0.140061 1.63223
-0.00978566 0.115244
-0.271148 3.19548
-0.377894 3.27448
-0.372636 3.38227
-0.368508 3.44239
-0.348385 3.35142
-0.340097 3.36046
-0.317685 3.2102
-0.306379 3.1661
-0.293089 3.09256
-0.262467 2.80823
-0.264042 2.87471
-0.287358 3.16698
-0.276248 3.07799
-0.306317 3.46518
-0.207642 2.3927
-0.20389 2.3711
-0.329808 3.86535
-0.329326 2.99241
-0.321124 3.01527
-0.309436 2.97309
-0.30417 2.99885
-0.266451 2.67268
-0.244406 2.49232
-0.243243 2.52128
-0.221831 2.32779
-0.209347 2.21977
-0.200705 2.15352
-0.197758 2.13987
-0.193723 2.1166
-0.17687 1.94528
-0.0594906 0.660283
-0.167707 1.84234
-0.129261 1.46561
-0.33472 2.72561
-0.328739 2.73164
-0.310699 2.68232
-0.311034 2.77137
-0.271458 2.49652
-0.249469 2.3485
-0.213367 2.04155
-0.202904 1.98076
-0.194226 1.92859
-0.169867 1.70149
-0.149584 1.5307
-0.0906573 0.934112
-0.184429 1.90461
-0.1418 1.50592
-0.1419 10.73
-0.183931 2.01499
0 0
-0.341 3.35413
-0.347402 3.57088
-0.348352 3.68025
-0.335159 3.60126
-0.345745 3.76874
-0.333703 3.68441
-0.328886 3.67655
-0.333542 3.75501
-0.30305 3.42714
-0.29954 3.42515
-0.319239 3.68415
-0.376902 4.37127
-0.532178 6.21203
-0.283043 3.34121
-0.292774 3.50485
-0.219805 2.54854
-0.471646 5.41408
-0.255549 2.91
-0.27954 3.14116
-0.219612 2.4383
-0.230921 2.5495
-0.335523 3.68157
-0.252796 2.74671
-0.265478 2.84888
-0.273296 2.90412
-0.280775 2.93227
-0.289512 2.97037
-0.305197 3.06246
-0.326594 3.18506
-0.322246 3.00275
0 0
-0.314115 3.57821
-0.380244 4.25234
-0.225882 2.48622
-0.202019 2.21189
-0.147019 1.5805
-0.213458 2.28229
-0.208631 2.20932
-0.231927 2.41308
-0.242108 2.49635
-0.274567 2.78621
-0.263178 2.60617
-0.284926 2.76308
-0.310374 2.92907
-0.328373 3.00867
-0.33238 2.94554
-0.331956 2.85366
-0.443391 5.02884
-0.170224 1.89395
-0.176678 1.95814
-0.154213 1.68587
-0.224595 2.4162
-0.185843 1.9763
-0.21199 2.21363
-0.261106 2.69662
-0.21666 2.20409
-0.267866 2.67754
-0.270345 2.66726
-0.287585 2.75953
-0.29456 2.75209
-0.313852 2.84371
-0.325717 2.86556
-0.347683 2.95895
-0.0194679 0.223468
-0.338439 3.81502
-0.141349 1.57068
-0.292197 3.23693
-0.272834 3.00506
-0.222222 2.41829
-0.247209 2.67245
-0.241846 2.59408
-0.275247 2.9024
-0.285545 2.98942
-0.281863 2.89556
-0.309536 3.11966
-0.333324 3.28553
-0.342823 3.29956
-0.357941 3.34571
-0.377263 3.41606
-1.51238 18.1262
0 0
-0.340826 4.09675
-0.302464 3.56073
-0.189493 2.22056
-0.214731 2.50228
-0.242955 2.81968
-0.271523 3.10718
-0.253403 2.87939
-0.261567 2.91891
-0.274597 3.03331
-0.275097 2.98156
-0.292451 3.10583
-0.330977 3.45161
-0.331422 3.36458
-0.369763 3.6453
-0.252541 3.06291
-0.709165 8.47233
-0.29476 3.42971
-0.208351 2.41839
-0.247733 2.85149
-0.252159 2.88945
-0.265339 3.0089
-0.258772 2.92391
-0.260814 2.90753
-0.2887 3.19327
-0.304152 3.32382
-0.307185 3.29638
-0.358542 3.78115
-0.338951 3.50862
-0.386575 3.92217
-0.381155 3.75059
0 0
-0.11051 1.25083
-0.162356 1.83345
-0.293 3.31383
-0.307439 3.45837
-0.293464 3.26805
-0.299505 3.2949
-0.300804 3.29905
-0.258199 2.81132
-0.270571 2.92442
-0.282715 3.01687
-0.301832 3.18291
-0.330392 3.40032
-0.341402 3.44057
-0.34221 3.41034
-0.377435 3.65821
0 0
0 0
0 0
-0.165209 1.9056
-0.134053 1.53183
-0.212824 2.40855
-0.126292 1.41688
-0.161298 1.79224
-0.180551 1.98024
-0.268912 2.91655
-0.233411 2.49283
-0.280903 2.92864
-0.28894 2.9803
-0.314443 3.18395
-0.333541 3.29677
-0.347605 3.36556
0 0
0 0
0 0
0 0
-0.143077 1.59238
-0.1185 1.32127
-0.138037 1.52295
-0.119685 1.30686
-0.217959 2.36912
-0.221285 2.3775
-0.316022 3.37066
-0.250355 2.62969
-0.296019 3.05792
-0.329797 3.34686
-0.333623 3.33062
-0.350309 3.39545
0 0
0 0
0 0
-0.202713 2.30388
-0.63295 7.14997
-0.334116 3.79065
-0.359607 4.02535
-0.411902 4.56198
-0.418239 4.6492
-0.449329 4.8975
-0.481418 5.19058
-0.451086 4.81213
-0.46137 4.88403
-0.42865 4.50716
-0.447742 4.59288
-0.4547 4.56043
0 0
0 0
-0.517249 5.85013
-0.111548 1.27412
-0.333073 3.74388
-0.38507 4.29974
-0.33906 3.76102
-0.272299 3.00118
-0.346818 3.77779
-0.503964 5.3791
-0.299451 3.17086
-0.377501 3.90367
-0.399396 4.06087
-0.376631 3.74938
-0.424487 4.18386
-0.398883 3.87381
0 0
0 0
0 0
0 0
-0.266703 3.1364
-0.0161272 0.187109
-0.0706111 0.815005
-0.136023 1.55237
-0.209904 2.41075
-0.143894 1.6267
-0.374241 4.2056
-0.222704 2.45547
-0.217769 2.39968
-0.278216 3.0386
-0.321733 3.50599
-0.38906 4.10412
0 0
0 0
0 0
-2.36897 26.5894
-0.283672 3.11721
-0.0866317 0.951872
-0.359692 3.91835
-0.364423 3.9539
-0.281348 3.00608
-0.250587 2.67943
-0.3422 3.64941
-0.313332 3.37519
-0.345445 3.5879
-0.504532 5.19956
-0.293172 2.90385
-0.378608 3.64644
0 0
0 0
0 0
0 0
0 0
0 0
0 0
-0.619231 7.02751
-0.487581 5.66381
-0.454549 5.05108
-0.351947 3.93437
-0.407665 4.51434
-0.295224 3.18994
-0.463369 5.08024
-0.414374 4.45438
-0.405775 4.34681
0 0
0 0
0 0
0 0
0 0
0 0
-0.167977 1.99409
-2.04194 23.3024
-0.149896 1.69103
0 0
-0.0853985 0.941552
-0.530073 5.79093
0 0
-0.428723 4.53042
-0.360486 3.75935
-0.169685 1.7302
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
-0.316762 3.39826
-0.249713 2.61535
-0.269369 2.86646
0 0
-0.162032 1.65914
-0.403409 4.02346
-0.533912 5.30395
-0.253941 2.46534
-0.0773679 0.752636
-0.389294 3.73356
-0.286105 2.92349
-0.428299 4.49801
-2.44388 25.7754
0 0
-0.217133 2.36387
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
-0.298321 2.8394
-0.372031 3.64842
-0.511406 5.17917
-0.330386 3.3045
-0.351715 3.58762
-0.192824 1.98105
-0.261011 2.84273
0 0
-0.308321 3.28893
-0.392755 4.38163
0 0
0 0
0 0
0 0
0 0
0 0
-0.375754 3.77119
-0.370711 3.80066
-0.334955 3.57046
-0.33047 3.44041
-0.422529 4.42531
-0.328909 3.42839
-0.258703 2.71258
-0.0422031 0.448758
-0.25245 2.59745
-0.373892 4.00033
0 0
0 0
0 0
0 0
0 0
0 0
-0.304028 2.98065
-0.323152 3.29972
-0.357344 3.57573
-0.309561 3.24606
-0.271454 2.86274
-0.362989 3.95792
-0.248483 2.71959
-0.266973 2.9049
-0.249785 2.76683
-0.156621 1.75465
-0.169126 1.90759
0 0
0 0
0 0
0 0
0 0
-0.334079 3.36073
-0.274084 2.85421
-0.305289 3.16774
-0.318327 3.36631
-0.417202 4.47996
-0.33812 3.63105
-0.248428 2.67655
-0.329005 3.60303
-0.193702 2.14225
-0.355141 3.94257
-0.36693 4.07636
-0.261589 2.91977
-0.27623 3.17754
0 0
0 0
0 0
-0.380373 3.89107
-0.367903 3.82788
-0.310768 3.31931
-0.373836 3.98716
-0.346931 3.75414
-0.31786 3.47688
-0.195667 2.17042
-0.315823 3.51776
-0.246708 2.76813
-0.167432 1.88294
-0.262429 2.98511
-0.273616 3.12132
-1.02346 11.8045
0 0
0 0
0 0
-0.341139 3.3901
-0.328518 3.31905
-0.333957 3.43405
-0.289238 3.01298
-0.311694 3.2787
-0.273523 2.91044
-0.193351 2.07914
-0.285122 3.09096
-0.131236 1.41826
-0.419315 4.65434
-0.235569 2.56754
-0.202855 2.2699
-0.349617 3.94002
-0.186911 2.13676
0 0
0 0
-0.377702 3.79114
-0.354597 3.62478
-0.353345 3.68542
-0.338372 3.57316
-0.314448 3.36212
-0.387129 4.18306
-0.245444 2.67675
-0.230542 2.54905
-0.11936 1.33703
-0.187018 2.10438
-0.142892 1.60987
-0.238885 2.7254
-0.0801285 0.917467
-0.207793 2.38644
0 0
-0.473112 5.50168
-0.34015 3.19703
-0.321816 3.10024
-0.344526 3.38698
-0.320237 3.21987
-0.27531 2.77839
-0.336555 3.48014
-0.296584 3.06405
-0.302191 3.19358
-0.227271 2.39471
-0.355229 3.78821
-0.345805 3.66801
-0.457098 5.00904
-0.403949 4.44304
-0.292792 3.26192
-0.503452 5.59604
-0.698867 7.9006
-0.324591 3.18248
-0.29855 2.99835
-0.285463 2.91967
-0.253499 2.63344
-0.331794 3.50217
-0.238507 2.5413
-0.32626 3.50346
-0.203687 2.20916
-0.1431 1.56155
-0.241345 2.65618
-0.205044 2.25691
-0.220201 2.43204
-0.524323 5.91768
-0.415748 4.72543
-0.132323 1.50166
-0.31554 3.61023
-0.314466 3.06944
-0.284699 2.87466
-0.270276 2.77022
-0.277477 2.89183
-0.262555 2.80595
-0.231333 2.48916
-0.208684 2.26629
-0.221732 2.43633
-0.168806 1.867
-0.220843 2.45416
-0.208874 2.34101
-0.162207 1.82929
-0.18078 2.0796
-0.211251 2.44661
-0.0694181 0.814053
-0.1367 1.63356
-0.32911 3.14561
-0.307446 3.02634
