-13 -1869.477 -1273.772 102416.0 -223.130 -212.642 15380.626
-13 1762.986 -59.840 102416.0 2704.669 -53.596 75931.547
-13 1568.037 -104.159 102416.0 2427.263 -154.489 74794.282
-13 1893.670 -239.796 102416.0 2706.701 -371.351 62527.832
-13 11.272 75.960 102416.0 -120.986 220.396 55650.643
-13 -1236.293 -536.269 102416.0 -1175.763 -98.354 22908.183
-13 572.134 1890.144 102416.0 307.106 883.741 33325.756
-13 741.061 956.254 102416.0 975.756 1121.053 41931.891
-13 1774.822 -9.613 102416.0 3516.631 37.489 94975.758
-13 -848.518 671.920 102416.0 -307.103 138.532 8952.088
-13 646.805 439.553 102416.0 -30.999 16.765 603.069
-13 -118.454 -777.030 102416.0 -409.630 -2868.499 54683.962
-13 1315.031 -13.851 102416.0 3238.289 -4.120 120819.151
-13 1604.913 637.806 102416.0 1366.282 1236.889 51387.791
-13 997.657 474.729 102416.0 1036.942 -87.704 6586.147
-13 -1706.495 -609.633 102416.0 -2028.209 -689.786 16449.489
-13 1090.432 792.904 102416.0 173.900 340.014 19382.556
-13 1395.709 -1544.726 102416.0 342.389 -133.035 12112.876
-13 95.694 814.471 102416.0 510.648 4145.455 47242.682
-13 1588.894 553.732 102416.0 2189.068 894.743 81507.601
-13 -882.242 -128.334 102416.0 -367.560 -115.892 41678.218
-13 1831.608 -891.980 102416.0 1210.263 -669.426 41068.114
-13 1641.552 -318.331 102416.0 3251.343 -657.485 92143.634
-13 1546.509 -1338.936 102416.0 820.517 -675.475 25752.965
-13 1552.530 924.945 102416.0 1214.043 870.655 47271.446
-13 -1532.224 -429.133 102416.0 -1076.502 -418.951 17107.871
-13 -102.945 959.508 102416.0 -39.109 1672.890 9614.847
-13 -1689.992 740.856 102416.0 -875.475 607.936 33869.010
-13 550.870 852.690 102416.0 47.905 619.393 18383.746
-13 593.937 397.352 102416.0 18.671 766.698 47994.708
-13 1098.424 1.806 102416.0 3747.837 -20.473 161581.189
-13 1062.622 -807.600 102416.0 497.403 -827.151 38423.735
-13 816.490 32.641 102416.0 847.117 152.277 44266.665
-13 1621.054 336.812 102416.0 108.521 50.195 6051.462
-13 21.542 10.136 102416.0 41.457 41.480 64785.763
-13 -1938.855 90.445 102416.0 -347.428 -4.705 20157.501
-13 -992.751 -61.183 102416.0 -763.324 21.342 67073.404
-13 1301.990 278.175 102416.0 3326.399 731.257 120983.725
-13 1748.447 109.838 102416.0 2492.169 218.669 68667.906
-13 29.152 -1896.042 102416.0 77.343 -3398.742 20017.109
-13 -1302.821 1962.396 102416.0 -643.672 750.380 14131.115
-13 813.904 -33.805 102416.0 1361.516 -188.082 103630.244
-13 -6.805 35.131 102416.0 -110.034 83.448 49897.895
-13 1563.079 -130.311 102416.0 2392.003 -162.807 76062.290
-13 1827.928 -692.986 102416.0 2480.069 -1018.974 78508.053
-13 1888.785 104.166 102416.0 2367.276 162.403 59199.974
-13 1903.957 -50.160 102416.0 2852.883 -123.565 71949.353
-13 -1711.709 400.822 102416.0 -1600.155 133.436 27110.145
-13 1262.926 311.023 102416.0 2279.862 698.037 89414.527
-13 -827.966 -146.858 102416.0 -2048.738 -150.252 70501.527
-13 30.888 -1784.028 102416.0 47.675 -2591.006 17937.327
-13 1349.479 758.828 102416.0 1451.820 1003.867 73106.113
-13 1034.195 -579.338 102416.0 1945.120 -827.768 30540.954
-13 11.977 -7.148 102416.0 116.219 -11.890 74260.566
-13 1953.196 1019.749 102416.0 768.029 728.990 24896.839
-13 23.429 45.772 102416.0 197.056 -0.257 50463.479
-13 1886.493 362.277 102416.0 3054.432 527.373 78277.850
-13 1434.095 209.398 102416.0 3180.341 516.919 100442.504
-13 1768.490 107.724 102416.0 2819.516 171.975 76338.358
-13 1786.313 1372.304 102416.0 94.183 108.279 7981.168
-13 -716.731 1554.916 102416.0 -1680.298 3641.808 29972.289
-13 118.598 -1452.961 102416.0 206.419 -1894.480 23652.752
-13 944.980 94.864 102416.0 366.333 88.560 49036.012
-13 1102.237 -27.039 102416.0 2756.300 -88.848 118805.286
-13 -1119.722 -1591.081 102416.0 -537.221 -405.322 14118.156
-13 54.560 598.995 102416.0 466.779 3336.494 58415.806
-13 1625.787 -697.402 102416.0 568.084 -358.989 22763.776
-13 1415.344 106.401 102416.0 2968.596 314.674 101599.326
-13 -117.554 -774.702 102416.0 -193.722 -2183.772 42113.732
-13 1998.353 75.731 102416.0 1502.866 81.990 43531.766
-13 1960.613 220.527 102416.0 2460.235 398.284 53352.190
-13 742.766 380.168 102416.0 2596.839 1352.175 43388.471
-13 30.681 629.880 102416.0 17.370 3361.666 53991.182
-13 1651.004 1240.946 102416.0 100.562 109.607 9083.282
-13 1359.331 227.543 102416.0 2250.907 396.421 80590.858
-13 -53.438 -754.888 102416.0 -379.613 -2540.707 50411.345
-13 -1757.232 -1277.742 102416.0 -1086.329 -486.698 20204.946
-13 -1816.010 599.462 102416.0 -1217.776 545.372 21764.729
-13 -1761.019 403.544 102416.0 -779.977 253.363 28739.287
-13 1653.409 351.946 102416.0 3340.790 646.829 94941.236
-13 1843.016 449.044 102416.0 3382.782 766.189 91718.117
-13 186.125 -1281.488 102416.0 918.887 -4256.591 51618.618
-13 -1429.977 923.878 102416.0 -836.172 619.365 18222.205
-13 1780.334 671.301 102416.0 2284.790 878.717 60569.186
-13 -1076.263 -1250.471 102416.0 -1326.779 -608.216 33071.679
-13 1334.546 -811.410 102416.0 227.689 -262.620 17668.180
-13 -1609.285 -609.128 102416.0 7.323 157.630 1928.820
-13 1382.247 -56.618 102416.0 3971.803 -183.426 129429.803
-13 1501.285 -688.493 102416.0 2042.286 -1020.938 83050.193
-13 -1217.955 1819.124 102416.0 -347.311 685.860 28362.614
-13 885.163 364.553 102416.0 827.180 269.934 32985.837
-13 1524.511 -806.553 102416.0 -78.818 99.796 3020.019
-13 -1500.965 263.857 102416.0 -1987.077 498.924 21082.377
-13 -135.379 472.348 102416.0 -381.481 2275.166 45713.530
-13 1756.821 317.821 102416.0 1791.203 419.208 63449.049
-13 1495.295 18.550 102416.0 3421.286 159.356 104926.583
-13 1509.343 334.551 102416.0 143.184 13.812 11963.352
-13 1664.064 629.072 102416.0 1204.982 141.018 65067.937
-13 15.933 -1476.833 102416.0 25.429 -482.130 6718.778
-13 865.739 -186.879 102416.0 1407.497 -36.700 70124.134
-13 -680.310 292.742 102416.0 -2906.754 1654.624 49529.243
-13 54.495 78.784 102416.0 146.510 148.701 54781.878
-13 -2.809 34.051 102416.0 170.169 114.859 64969.311
-13 1511.682 -1104.446 102416.0 850.996 -837.079 40819.205
-13 -1218.688 -184.753 102416.0 -1620.922 -278.205 30514.638
-13 -601.955 -1621.717 102416.0 -676.252 -1774.268 12026.072
-13 -1361.645 539.177 102416.0 -970.212 588.399 25656.218
-13 -156.090 -1419.498 102416.0 -245.325 -3596.538 31309.266
-13 1815.587 -1371.633 102416.0 1474.467 -1161.393 47654.778
-13 1744.894 -672.691 102416.0 725.074 -211.323 25798.064
-13 -1382.814 -260.129 102416.0 -1608.810 -131.933 23489.438
-13 -1056.380 -556.464 102416.0 -976.361 -167.177 23169.289
-13 1843.264 228.590 102416.0 2854.443 333.854 69474.123
-13 1951.493 239.131 102416.0 3305.114 410.019 81018.994
-13 1883.612 -1150.437 102416.0 1039.154 -996.067 27953.549
-13 -1972.291 -1349.786 102416.0 -3.973 -226.906 6357.054
-13 1566.591 544.184 102416.0 -1.267 13.087 74.402
-13 15.875 7.723 102416.0 104.247 -11.876 74944.613
-13 1876.299 184.178 102416.0 2624.976 434.337 64962.550
-13 1599.379 94.304 102416.0 1613.581 114.350 63756.250
-13 833.112 -927.271 102416.0 1214.553 -926.625 29030.582
-13 1588.595 -788.345 102416.0 1287.644 -232.410 39843.981
-13 1456.882 -22.637 102416.0 524.728 73.187 30060.826
-13 -46.951 77.869 102416.0 83.965 -165.910 22440.945
-13 -101.389 828.797 102416.0 -181.782 225.301 13852.443
-13 1904.839 -97.894 102416.0 2354.053 -109.608 56006.079
-13 1.188 484.838 102416.0 -23.491 1110.434 18745.970
-13 -1156.256 -1688.474 102416.0 -1131.161 -531.164 25711.516
-13 -632.059 362.776 102416.0 -321.971 800.423 40841.272
-13 -1019.047 2.252 102416.0 -572.249 87.939 50264.683
-13 603.738 -1011.610 102416.0 40.298 -515.705 30291.194
-13 17.765 -16.726 102416.0 124.165 -152.428 66732.682
-13 -280.466 -1827.342 102416.0 -187.678 -2154.812 16122.013
-13 -1729.634 -550.278 102416.0 -1320.432 -177.912 24922.856
-13 -1575.725 1022.600 102416.0 -1488.553 549.705 30208.568
-13 1926.205 -1613.238 102416.0 -143.081 10.944 4621.409
-13 -704.576 -1973.420 102416.0 -344.305 -628.765 10194.712
-13 1846.661 26.366 102416.0 2832.383 168.108 69824.867
-13 -1115.021 1417.892 102416.0 -1402.686 2040.351 19341.106
-13 1619.896 -73.669 102416.0 3482.095 -76.239 98593.766
-13 -817.862 -461.351 102416.0 -258.206 -482.630 43472.110
-13 71.391 -576.450 102416.0 0.917 -2085.418 60050.019
-13 -23.274 0.891 102416.0 -82.897 -30.504 15372.356
-13 -1018.668 -198.435 102416.0 -829.038 -251.284 69311.306
-13 1654.684 -89.502 102416.0 3088.403 -75.631 88080.681
-13 -23.313 -6.220 102416.0 -58.744 -172.251 65691.185
-13 1833.270 -44.353 102416.0 3214.873 -18.838 77372.293
-13 853.493 -607.166 102416.0 3168.769 -1072.794 66274.313
-13 -832.833 -571.979 102416.0 -2468.614 -1232.463 38809.069
-13 -40.182 18.499 102416.0 75.214 15.685 64965.493
-13 1546.238 70.500 102416.0 2664.944 155.574 83058.614
-13 1691.304 898.608 102416.0 1132.732 746.891 42965.448
-13 1874.772 216.809 102416.0 2917.621 323.927 72529.225
-13 -155.809 1018.386 102416.0 -264.562 3685.150 35026.350
-13 308.059 -1151.786 102416.0 13.626 -30.029 4558.592
-13 -105.372 411.700 102416.0 -976.197 483.083 54738.428
-13 1983.848 -475.212 102416.0 2720.609 -715.278 61751.832
-13 1963.468 193.030 102416.0 2604.893 255.643 64477.421
-13 1698.724 108.663 102416.0 2027.500 185.909 78636.687
-13 -1187.595 -1080.794 102416.0 -26.034 -41.302 3781.954
-13 1279.429 173.944 102416.0 329.669 -25.975 18132.157
-13 1073.976 -243.142 102416.0 2637.411 -384.575 38123.280
-13 1741.302 -285.542 102416.0 3142.319 -457.779 86262.823
-13 334.000 1802.543 102416.0 -160.469 1035.999 21752.718
-13 -367.743 -1752.407 102416.0 -360.764 -2727.582 18062.540
-13 107.060 -1021.568 102416.0 -31.115 -3046.792 38664.664
-13 1651.004 389.928 102416.0 1295.576 339.786 53699.432
-13 -1709.310 -1704.645 102416.0 -707.257 -531.870 6334.103
-13 15.993 -35.710 102416.0 320.639 -322.175 36329.642
-13 -47.293 -355.888 102416.0 8.959 -807.367 5894.474
-13 1532.315 -385.175 102416.0 2618.096 -653.951 83152.887
-13 1083.437 -1146.328 102416.0 125.617 -551.544 28375.078
-13 1988.313 -964.338 102416.0 1116.964 -615.455 33711.173
-13 -1778.725 653.741 102416.0 -1589.150 668.794 12516.816
-13 14.708 -1.553 102416.0 57.474 -37.898 72090.635
-13 -95.033 1197.221 102416.0 -64.738 3344.641 35475.045
-13 11.207 23.941 102416.0 248.428 -5.312 62750.797
-13 88.130 -1692.559 102416.0 7.352 -3298.500 24537.905
-13 219.903 809.265 102416.0 -532.980 725.386 57097.111
-13 1967.669 -1291.019 102416.0 39.688 39.594 306.603
-13 1533.723 118.177 102416.0 3081.871 328.606 96629.164
-13 -912.771 79.959 102416.0 -1635.565 -19.952 147442.694
-13 1747.487 203.970 102416.0 2150.677 336.712 60357.756
-13 -1484.587 -227.937 102416.0 -983.977 -29.428 14733.737
-13 -24.209 41.808 102416.0 130.251 65.487 64005.045
-13 68.278 561.816 102416.0 342.466 2897.156 53943.201
-13 1025.535 249.053 102416.0 3056.315 831.434 142421.403
-13 -640.290 -1712.060 102416.0 -331.692 -718.022 5770.586
-13 1511.976 -433.593 102416.0 858.997 -322.018 40748.804
-13 628.634 238.281 102416.0 497.157 305.755 41542.535
-13 -125.519 894.474 102416.0 -392.551 4043.788 44060.239
-13 -28.696 4.739 102416.0 -54.515 74.420 62864.068
-13 1413.643 519.021 102416.0 1964.937 834.223 81178.420
-13 1647.394 -476.489 102416.0 1472.619 -468.505 59187.250
-13 46.104 36.055 102416.0 236.724 200.769 64633.296
-13 683.031 -130.133 102416.0 61.636 -87.259 50307.260
-13 1274.189 -481.088 102416.0 78.732 -26.820 5743.661
-13 565.256 -1383.844 102416.0 -73.785 -421.206 19969.606
-13 -1704.414 1671.455 102416.0 63.733 -26.025 1080.497
-13 1882.556 -164.281 102416.0 148.319 -17.088 9437.110
-13 -22.871 54.434 102416.0 72.665 9.569 55440.313
-13 1575.208 233.024 102416.0 3775.385 380.712 128581.229
-13 1994.124 -35.958 102416.0 2935.555 -128.328 67802.754
-13 1860.540 104.261 102416.0 3207.930 343.445 84125.200
-13 41.570 -704.728 102416.0 248.619 -2742.235 59800.870
-13 597.374 -231.405 102416.0 4579.149 -487.868 135258.132
-13 1920.164 -938.492 102416.0 552.699 -308.832 28101.086
-13 1872.594 250.183 102416.0 3029.276 435.264 81160.147
-13 587.237 -771.683 102416.0 991.706 -942.601 28612.364
-13 1760.113 -50.160 102416.0 3533.093 45.883 89741.914
-13 740.424 476.134 102416.0 808.856 545.173 39471.325
-13 -34.909 -12.055 102416.0 1.527 -16.502 70242.460
-13 1954.905 -538.657 102416.0 2172.030 -578.653 52922.058
-13 1498.142 -138.014 102416.0 1632.596 -127.243 71497.203
-13 -1636.968 394.194 102416.0 20.977 14.286 215.489
-13 1207.689 226.370 102416.0 1720.986 463.623 22816.684
-13 661.814 438.605 102416.0 1393.624 19.063 29493.528
-13 -1901.470 -201.053 102416.0 -1193.246 -164.390 64260.708
-13 133.049 749.926 102416.0 459.442 4017.850 52716.952
-13 -1261.037 -542.118 102416.0 -800.759 -122.819 17407.994
-13 101.199 -970.471 102416.0 140.367 -2868.905 39687.519
-13 -553.661 1350.893 102416.0 -383.466 586.662 38316.722
-13 -441.660 -1578.677 102416.0 -733.638 -2721.009 21036.927
-13 820.078 -367.712 102416.0 46.889 -139.447 21921.189
-13 -2.070 -15.285 102416.0 -128.168 -340.375 50429.829
-13 -80.222 9.904 102416.0 -19.448 -364.776 50218.524
-13 1438.504 357.977 102416.0 741.272 204.799 38759.511
-13 -1587.948 708.776 102416.0 -1721.010 985.882 16569.046
-13 3.362 263.754 102416.0 141.081 517.159 23811.714
-13 1996.360 -261.599 102416.0 3341.931 -357.948 80455.438
-13 -112.131 -1767.792 102416.0 144.914 -2976.407 19319.055
-13 1662.007 203.249 102416.0 2642.913 370.075 90297.204
-13 -59.021 74.209 102416.0 -243.857 246.434 43579.206
-13 1494.949 437.172 102416.0 898.216 336.634 41976.247
-13 -938.822 -842.745 102416.0 -454.046 -587.683 42527.604
-13 1877.936 -217.672 102416.0 1860.860 -210.212 61806.952
-13 1676.672 -433.340 102416.0 933.701 -280.088 36375.433
-13 1602.335 -1001.592 102416.0 1843.008 -1327.087 71973.310
-13 1716.387 -750.672 102416.0 777.751 -342.918 28492.445
-13 -188.568 -1840.968 102416.0 -119.338 -442.298 7396.518
-13 1749.914 -323.506 102416.0 1725.272 -324.307 44952.151
-13 1541.641 -1151.406 102416.0 1617.217 -1437.649 66817.732
-13 1709.540 107.452 102416.0 1943.594 175.336 74243.629
-13 1124.506 348.371 102416.0 1399.287 460.781 102942.355
-13 1934.071 -843.125 102416.0 1595.883 -756.461 47348.154
-13 1366.164 238.173 102416.0 2596.863 549.859 89277.335
-13 1651.406 517.511 102416.0 937.553 350.687 37173.942
-13 1576.995 68.423 102416.0 2426.731 184.868 89311.206
-13 1870.542 -103.379 102416.0 3880.059 -178.669 103278.526
-13 769.787 325.517 102416.0 1400.355 -142.064 13083.350
-13 -332.076 1054.459 102416.0 -108.067 1544.451 18552.447
-13 1419.980 63.241 102416.0 2851.436 157.754 94856.984
-13 1401.639 -236.873 102416.0 3555.527 -477.604 125847.628
-13 -1613.493 136.590 102416.0 -301.311 53.808 23994.014
-13 1368.412 856.045 102416.0 877.611 763.415 46302.656
-13 -1293.762 -168.578 102416.0 -2636.044 -165.021 34325.484
-13 399.728 1795.858 102416.0 250.837 984.767 48397.558
-13 -1701.883 52.299 102416.0 -33.099 3.657 2366.600
-13 -1833.060 -102.377 102416.0 -777.250 -157.218 14723.171
-13 31.825 85.395 102416.0 298.793 113.459 49029.670
-13 -1211.717 -638.818 102416.0 -1117.419 -532.567 15010.029
-13 -1270.990 -282.165 102416.0 -828.904 -126.619 47287.789
-13 211.724 1311.621 102416.0 186.639 1687.811 13350.970
-13 1690.179 -85.824 102416.0 1256.532 -47.415 34801.243
-13 225.856 -1634.873 102416.0 339.759 -1314.169 8864.917
-13 -920.384 -194.756 102416.0 -382.711 -37.187 37256.614
-13 1630.575 480.004 102416.0 1414.020 326.412 51959.654
-13 1365.058 -81.595 102416.0 3135.762 -279.649 100211.387
-13 731.256 -369.467 102416.0 108.043 -199.999 40553.776
-13 -1404.354 -304.655 102416.0 -23.148 104.086 4158.217
-13 661.103 234.787 102416.0 466.715 433.396 38041.502
-13 1593.042 78.626 102416.0 2958.129 114.411 90198.267
-13 -834.152 274.090 102416.0 46.962 17.408 614.029
-13 1421.682 47.644 102416.0 3963.250 96.488 132387.310
-13 747.445 630.792 102416.0 1499.096 1039.973 88771.284
-13 1998.599 -1893.340 102416.0 1267.021 -626.421 22982.693
-13 -762.420 945.959 102416.0 -174.819 682.031 28621.980
-13 -1417.787 -373.282 102416.0 -19.146 -37.447 2592.759
-13 1915.901 1114.696 102416.0 770.033 454.239 23284.944
-13 0.226 -21.104 102416.0 131.226 -140.536 72678.304
-13 1958.969 36.147 102416.0 2748.559 36.304 67367.749
-13 1356.889 -1132.099 102416.0 1575.050 -1543.309 73975.587
-13 1374.242 73.588 102416.0 1470.148 43.657 50178.828
-13 1673.165 9.801 102416.0 3557.150 21.539 103482.900
-13 -49.416 -31.626 102416.0 4.755 -143.470 44866.409
-13 117.499 38.999 102416.0 241.044 -204.660 37188.002
-13 -8.761 1482.084 102416.0 17.649 2203.787 18146.987
-13 -88.640 -1612.240 102416.0 97.390 -2472.598 20063.920
-13 -706.725 -1333.210 102416.0 4.434 -110.941 2468.349
-13 1555.862 -68.967 102416.0 3277.275 -213.641 93878.063
-13 -26.836 -4.483 102416.0 -58.841 -94.051 66309.134
-13 1892.598 -270.832 102416.0 2655.321 -379.690 66400.067
-13 -3.118 -54.119 102416.0 -24.922 -427.513 30187.324
-13 -1533.382 614.168 102416.0 -1684.060 331.586 32909.491
-13 1292.591 -73.795 102416.0 3307.423 -302.338 127796.298
-13 1124.425 -121.163 102416.0 2987.997 -224.715 127058.949
-13 1808.418 882.494 102416.0 638.814 366.445 21646.663
-13 -16.893 11.760 102416.0 -35.734 21.018 66722.407
-13 -1461.229 1784.340 102416.0 -1282.548 1748.545 13032.259
-13 32.925 61.704 102416.0 264.826 -58.451 49988.820
-13 -912.627 648.691 102416.0 -1677.498 470.438 44742.663
-13 1590.424 150.226 102416.0 3175.161 154.576 91394.622
-13 -1759.010 1474.018 102416.0 -1738.963 1628.860 14772.752
-13 -18.959 -10.043 102416.0 61.057 -10.072 8617.516
-13 195.110 1203.824 102416.0 362.028 2771.413 31778.967
-13 1560.435 62.040 102416.0 2775.972 125.975 88362.849
-13 1977.502 -240.616 102416.0 3171.572 -361.254 78293.873
-13 -793.083 -280.252 102416.0 -398.803 -200.852 57530.795
-13 1580.692 -67.430 102416.0 2400.357 -154.022 74767.748
-13 5.580 -6.635 102416.0 24.184 -137.817 69126.911
-13 -10.629 972.541 102416.0 68.670 188.994 6726.586
-13 1511.343 -107.013 102416.0 2879.943 -244.373 84855.278
-13 -588.725 -1055.008 102416.0 -82.773 -64.929 14002.735
-13 -5.861 7.027 102416.0 -25.201 -44.184 66456.188
-13 1813.830 1501.003 102416.0 -21.293 1.165 215.694
-13 -18.479 -17.769 102416.0 84.197 -150.018 67241.983
-13 28.716 -6.857 102416.0 100.639 6.087 73676.231
-13 -83.719 1298.856 102416.0 -136.032 3409.100 34241.174
-13 280.723 1251.478 102416.0 155.959 1250.820 4838.130
-13 78.923 1748.344 102416.0 -56.473 1991.624 14019.645
-13 656.513 1287.296 102416.0 642.507 1089.106 33035.913
-13 909.228 -240.348 102416.0 301.164 -192.128 47368.621
-13 -1567.280 -72.887 102416.0 -1368.058 -7.687 61043.841
-13 29.967 732.458 102416.0 -346.492 1666.723 30153.566
-13 -1288.920 -1282.591 102416.0 -1154.653 -311.866 24920.926
-13 84.605 -807.946 102416.0 86.637 -2706.685 48650.953
-13 58.651 -728.869 102416.0 162.689 -2423.482 51014.776
-13 -200.250 -752.036 102416.0 -223.747 -2092.893 41466.619
-13 30.250 -18.948 102416.0 -1.614 -6.749 69960.312
-13 -1997.804 359.240 102416.0 -2455.985 341.886 80095.788
-13 1937.864 -15.996 102416.0 1949.798 -32.583 47432.228
-13 1839.341 -112.000 102416.0 5.752 9.880 730.215
-13 1644.247 -71.768 102416.0 2069.662 -104.520 60283.747
-13 -24.961 281.645 102416.0 163.773 1771.549 67796.393
-13 -191.963 -1622.548 102416.0 -304.884 -2598.750 17864.687
-13 1865.700 -74.427 102416.0 2048.715 -51.923 64805.281
-13 1643.699 101.615 102416.0 2590.366 170.561 74803.815
-13 1984.409 -40.167 102416.0 3099.150 -28.728 73991.110
-13 -1479.339 1221.591 102416.0 26.463 25.668 143.570
-13 1884.707 -141.216 102416.0 3637.036 -218.746 99049.629
-13 1437.415 -929.141 102416.0 2177.493 -1291.956 90448.944
-13 1091.174 136.023 102416.0 3128.935 300.489 136897.099
-13 1713.694 -688.152 102416.0 762.055 -318.734 28339.435
-13 122.338 -1362.970 102416.0 -30.451 -2569.474 21665.193
-13 -70.841 -724.272 102416.0 -197.634 -1131.782 20863.503
-13 -1881.783 837.339 102416.0 -614.289 191.875 11552.298
-13 1881.546 -160.286 102416.0 2842.477 -243.754 72309.725
-13 95.292 -893.927 102416.0 -30.321 -2435.992 36270.067
-13 -195.788 1891.926 102416.0 -257.912 694.709 15093.492
-13 1614.199 -792.841 102416.0 1068.242 -554.140 41547.791
-13 75.923 546.169 102416.0 -734.826 1621.457 56214.782
-13 1097.715 558.668 102416.0 621.605 931.599 45917.859
-13 1863.206 -1282.679 102416.0 169.007 -127.747 5767.433
-13 -1249.102 821.376 102416.0 -663.943 514.731 17925.822
-13 -332.975 -1326.038 102416.0 -456.524 -2647.683 23206.583
-13 -1292.652 -344.002 102416.0 -609.132 -252.365 36573.571
-13 -1852.546 977.406 102416.0 -807.443 423.058 14204.228
-13 -833.526 -864.115 102416.0 11.830 -13.212 1521.601
