# GigaTracker hits library for MC v0.11.1.
# These are the first 60k events from
#/eos/experiment/na62/data/offline/grid/mc/prod/v0.11.1/Kch2munug_ib-21/reco/v0.11.1/
# EG, 06/02/2018
#
40466 140342 240337
70814 170812 270768
41281 131631 231580
11660 111419 211416
71605 171603
90249 190482 280514
80299 180020 280017
31077 131037 231114
1795 150079 250239
71341 171100 270857
70432 170388 270304
31159 131078 231035
61391 161036 260638
60636 170684 270608
10867 111150 211309
31503 180217 280249
31572 131330 231406
71039 170999 271038
21434 121475 221473
70507 170424 270060
20734 120935 221015
31785 180022 231776
20949 120990 221029
10706 110907 211026
11177 111424 211428
31671 131779 231646
81355 181069 280822
21199 121512 221625
71312 170988 270662
81103 181222 281339
60209 160052 260012
60327 160175 211738
70657 170577 270415
90116 190074 290271
10634 110755 210753
21774 121731 221447
71133 170969 270684
90554 190510 290583
80825 180816 280607
21190 121591 221789
11301 111425 211384
70418 170453 270647
80312 180269 280384
90561 180475 280147
80720 180521 270079
60710 160872 260792
70374 170336 221775
61685 161452 261175
41055 141249 241363
30746 131259 231372
31745 131425 231303
41376 141407 231479
31026 131457 231608
41147 141179 141298 141338 241330 241370
10639 120842 221042
60161 160205 260205
60451 160259 211782
60198 160359 260117
20285 120289 220329
1476 111483 211486
40704 140816 240889
60550 160550 260867
90140 190056 241690
11536 111623 211506
21266 121746 270023
60407 160260 211627
81222 181218 281172
70555 170515 270472
60610 160660 260544
70830 170749 270946
21173 120975 221014
20653 120532 220529
21007 120726 220682
91481 181312 281023
11157 121123 221206
20521 20522 121082 221361
11518 111798 260075
51213 151217 251337
90160 180149 231618
875 100759 210680
70376 170375 270212
656 100785 200829
60417 160462 260502
60017 160106 211709
21666 121627 221545
11783 111544 211542
80458 180331 231763
11700 160065 211747
71005 170968 271046
80802 180720 270757
31364 131521 221557
21617 170137 270214
80671 180629 280546
60893 160976 261096
81289 181252 281171
81011 180927 280761
71331 171055 270655
10639 111117 211393
60613 160535 260614
21587 121665 221581
51478 161085 260649
50290 150134 250015
71310 171068 270785
70889 170889 270766
50459 150387 250190
10960 111444 211685
91160 180717 280312
40207 140007
40850 140881 230874
80356 180316 280593
80010 180364 270318
21424 121384 221421
31255 131733 280009
1549 101349 201186
41762 141641 280039
11010 110856 210857
81158 181157 281113
50418 150422 250623
30370 130364 220397
41240 41241 131233 231305
61361 151359 251395
1466 101594 201478
70081 170005 221365
80296 180091 231446
1624 101710 201712
81305 180978 280570
50857 151028 251114
71087 170964 270960
30896 131251 231324
11576 160056 260133
91062 191215 291288
50793 150597 250398
61054 160981 260783
80257 180096 280253
30608 130727 230725
71025 171027 171028 271189
50606 150497 250382
20154
51352 161160 261002
11507 111268 211307
1318 111440 211520
21192 121588 221783
40851 140569 240525
61634 161439 271240
91417 191335 291411
31321 170036 270269
61089 160855 260537
60689 160450 260408
30243 130243 230241
80511 180345 280058
81006 180648 280248
90449 190247 290283
81011 180932 280931
30374 130214 230211
80730 180768 280924
11520 160085 260287
90071 190066 241740
60108 160150 260269
70742 170544 270262
70399 180480 280480
90986 191026 291063
71239 181160 271318
11451 111573 211532
71099 71100 171180 271259
61687 161730
70978 170936 270692
31614 131689 231643
20480 120801 220960
61141 160983 260862
71512 171510 271506
60631 160678 270440
90587 190658 290610
60354 160276 260315
70396 170193 170194 170234
10975 110857 210936
21670 121553 221392
80397 180592 280827
11509 111753 211714
71401 170883 270282
11163 111571 211693
10551 110513 210472
10770 110812 210930
90840 180679 280636
21756 170072 221747
70614 170613 270531
60365 160207 260205
21607 121688 221688
30524 130805 230882
51507 151347 251345
21321 121162 221280
1239 111240 201239
50859 150659 250577
90283 180112 231460
81439 181518 281715
21274 121112 220948
90014 141651 241726
70824 170662 270498
11396 111519 211558
31154 131033 231070
241557
60924 160928 260888
879 110643 210604
71527 171566 271642
80880 180840 270997
11164 111007 210966
11385 111024 210861
70103 170066 221706
30651 130805 220919
21763 121604 221761
31006 121478 221590
30538 130300 230339
70646 170566 270564
10210 110218 210261
90728 180959 280909
21225 121541 221575
60273 160557 260638
70436 180520 280560
41360 131673 231706
30236 130038 230117
20322 120321 210399
30940 131329 231480
41292 141210 241125
41728 141565 241521
80865 180695 280445
10482 110769 210852 210892 210893
81062 180979 280854
61635 161596 261675
10510 110956 211117
60607 160722 250916
61507 161152 260752
61402 161084 161124 161125 260763
51383 151110 250753
11454 111255 211253
20546 120708 220827
10391 110629 210825
70383 170423 270341
10580 110462 210340
60722 160375 211783
30209
11588 160036 260039
91165 180836 280347
30627 130625 230701
60308 160350 260549
70876 170794 270550
636 110802 210804
90200 180195 280148
11789 160394 260394
11798 121720 260039
70135 170415 270333
70550 170470 270588
21163 121087 221007
10716 120640 220640
11555 121760 221681
80424 180380 280416
91576 191450 291323
70160 170366 270407
80391 180386 280100
21191 121148 221103
30306 130266 230343
41510 141505 241540
11627 111666 211702
90623 190538 290451 290491
70824 170863 271141
31675 131511 231587
396 100319 200279
11149 111155 211238
30965 130961 221035
50236 160206 211772
21519 121719 221795
20472 120790 220906
31712 131790 231787
90870 190704 290617
181768 281728
81296 181128 280800
31073 131263 231293
60537 160346 211750
31797 180071 231744
291159
31397 131234 231149
31176 130976 230934
50933 101600
30641 120519 220556
80853 180768 280602
150000 250001
31400 131680 221799
90620 190532 290403
70946 170868 170869 270989
779 100946 100987 200948
60215 160420 260381
30486 130960 221194
80481 170758 270553
20422 120661 220778
90681 190561 290720
71275 171194 270990
101727 201770
71202 171323 271442
61026 161027 261345
11004 111250 211413
20482 120924 221043
70336 170215 270092
31415 131569 231482
70407 170247 270124
80260 180290 280000
10174 110098 210099
90166 190002 231756
40809 131159 231269
80459 180176 231610
61514 161436 261516
10461 110463 210502
80457 180215 280010
70494 170253 170293 221651
20939 120980 220858
31561 180124 280123
41488 131599 231589
51239 151199 251197
51257 151059 251017
31652 180047 280001
70377 170254 270010
70872 170707 270501
71287 171127 271044
20949 121186 221141
21442 121725 270043
31073 131500 231568
21123 121048 221087
80689 180766 281083
60348 160315 211717
449 100614 200696
41425 141224 241221
31435 131629 231701
21035 121155 221232
91141 191137 291212
60279 170162 270242
10916 121321 221482
70469 170588 270345
80840 170714 270426
31174 130972 230849
21228 121468 221505
80633 180628 280703
80307 180263 280178
80248 180283 270438
71118 170952 270665
81707 181580 281412
10526 110494 210496
80030 180064 280097
90014 190014 290051
50676 160562 260564
30319 130432 230424
21714 170313 270309
21184 121342 221338
41320 131716 231749
20252 120051 220047
21583 121781 221697
71067 171186 271462
90508 190583 290737
60300 160060 260137
80501 180251 231641
41040 130917 230873
71504 171379 271213
80467 180306 280182
70030 170187 221743
10493 110698 210819
81747
40413 140403 230435
933 100820 200662
71428 171145 270859
80459 180537 280573
80697 180693 280808
10629 111150 211388
80842 180522 270119
20813 120697 220659
41428 141347 241383
40566 130876 230986
10904 110947 211027
31662 131735 231768
80242 170199 270074
60368 160177 211621
20911 121030 221027
61038 170880 260959
61515 61516 161273 261109
21187 120991 220951
819 100621 200582
31690 131771 280209
10163
60315 160318 260118
60641 160604 260444
70942 70943 170860 270936
50980 150709 250352
41582 141537 241531
1312
11264 111472 211395
21709 170425 270499
80495 180530 280644
90891 190922 280954
50433 160322 260127
80312 180146 231659
10398 110438 210435
70592 170392 270310
21253 121416 221535
60155 170240 270121
31741 131779 231776
20952 121069 221104
70150 170110 270188
20867 121149 221227
21627 121465 221381
90150 141627 241582
90072 141748 241782
241570
50079 160292 260339
70117 170113 270148
80902 180697 280491
80310 180392 280511
50192 150155 250076
50120 101280
31018 131253 231326
898 100787 200752
80311 180421 280211
60451 160574 260613
70819 170702 270621
60517 160559 260517
80228 180381 280252
20492 120855 221055
21420 121099 221056
70666 170748 270707
40170 140088 240043
61447 161373 261255
70561 170400 260197
41072 140751 240667
80323 180282 221679
70096 170378 270416
10982 111266 211307
61022 161220 261256
1733 101575 201774
60456 160341 260182
11498 111581 211661
61176 161143 260865
31201 121479 221514
181716 281792
1791 101633 201632
10749 110584 210538
60340 160267 260071
70236 170194 270311
70742 170791 270915
41415 41455 41495 141723 231752
20966 121207 221365
70675 170630 270344
31537 31577 131336 231332
80282 170235 221748
80553 180427 280419
61128 160854 260537
31590 131467 231382
31765 180165 280204
11138 111425 211507
41093 141008 240886
60010 160056 260098
31224 131538 231731
11399 121482 221402
1594 160124 260169
80878 180712 280385
80168 180042 221717
11755 111677 211236
31568 180288 280365
1199 110960 210920
60035 160434 260430
31595 131706 231698
90157 141753 241788
30847 130920 220874
70343 170423 270140
70613 170571 270647
31567 131604 231520
70794 170509 270024
80010 180167 280162
654 100498 200579
71412 171492 271649
21618 121457 221454
60435 160598 260639
31748 180137 280047
11007 111049 211088
70218 170139 270018
80766 180723 270518
70099 170182 221702
21343 121223 221261
80179 180335 280210
20747 120664 220659
50793 150798 250999
31487 131486 231564
80759 180625 280293
11661 111502 211460
71256 171253 271168
41728 180199 280308
90481 180476 280229
60825 160625 260382
1537 101702 201743
40487 140560 230714
60496 160460 260260
31737 180049 231722
90653 190446 280119
1111 101394 201474
80699 180700 280897
71422 171383 271462
61104 161262 261498
70763 170608 270289
70716 170596 270553
11261 111463 211462
80324 170276 221788
11398 121081 221041
21464 170021 221738
80400 180241 270279
10722 111129 211251
21745 170144 270021
41459 141418 241536
70111 170192 270309
20841 121203 221442
81024 180822 280619
21312 121434 221514
41089 141123 231276
90610 190401 280153
10774 111303 211546
31768 180440 270471
50619 150429 250033
61036 160796 260434
11032 110909 210985
91106 191020 290853
10040
1478 101358 201516
21221 121024 221064
81084 180840 270554
60198 170282 270122
1554 101597 201517
80526 180321 221676
60523 160406 260565
31262 131102 231178
41377 141370 241282
60579 160460 260539
21362 121403
31638 131715 231630
70480 160638 260754
11693 111493 211531
1249 101174 201136
31301 131302 231420
81310 181222 281013
1432 101357 201278
80680 170517 270312
70974 170615 270173
171681 271561
21074 120953 220989
31290 131647 231603
150680 250801
81716 181473 281148
60346 160307 260146
80783 180576 280207
90285 180397 280267
20343 120342 220298
1434 101316 201395
60585 160547 260666
11596 170001 221763
81306 180900 280453
70769 170650 270688
31383 131260 231256
80298 180218 280017
1463 101305 201304
70620 170499 270696
81794 181796
151756 251756
80243 170316 270067
50620 150668 250670
70061 170060 221657
91243 181079 280953
60300 160262 260461
11529 111782 211749
30881 131120 221157
10664 110704 210702
61137 160901 260461
90544 190542 290498
1022 100744 200784
70701 170461 270499
21042 120923 220880
10527 110770 210849
31748 180067 280185
10735 111099 211219
70890 170813 270613
20614 120574 220571
60871 160594 260274
41208 141045 241120
81374 181336 281375
70102 170183 270061
31159 130998 231116
1207 101375 201458
90383 190257 290250
11730 111531 211689
30489 130765 220879
10642 111088 211290
50145 150026 201784
50916 161002 261084
1467 101351 201191
80478 180436 280712
90523 180515 280226
70636 170435 270232
21193 121553 221670
60346 160265 260341
30286 130208 230288
31448 131527 231604
60971 160818 260621
151164 251209
11647 160136 260020
70725 170486 270005
81001 181081 271399
61130 161013 261013
11292 111057 211057
81765 181525 281323
80172 180089 231724
50220 150108 201791 201792 250031 250032
41572 141564 231438
70107 170029 270108
50218 150021 250061
81506 181380 281133
80193 180186 280179
71445 171482 261679
40690 140526 240520
40795 140752 240827
31358 131635 231631
60859 160785 260667
60137 160345 260389
20594 120911 221146
41575 141645 231594
21408 170128 270245
40656 140692 240807
50570 150540 250465
51258 151343 251424
80898 180892 280805
80907 180824 280980
11582 111708 211550
51103 150787 250467
70974 170693 270370
80212 180172 280130
31468 131187 231104
31228 131662 231735
40899 140660 240579
70075 170274 270111
21553 121709 221663
91490 191285 281159
31443 131442 231480
11264 111391 211353
21284 121126 221206
80241 170516 270550
11267 111308 211426
80423 180541 280417
20900 121258 221494
21337 121695 270050
71769 171612 271492
70860 170739 270456
40684 131198 231311
70461 170257 221572
71355 171191 271025
70136 170332 270286
50782 150833 250758
71705 171463 271379
91249 191043 280837
91094 191134 291412
91024 191059 291092
71053 170732 270208
21248 121013 220934
21471 121707 221543
51055 150985 250910
61102 161067 260827
20294 120451 220447
70466 170430 270670
91259 191293 291326
11516 121680 221521
51127 151085 251282
31464 131499 231533
81698 181532 281244
60405 160613 160614 260538
71281 171403 271683
1636 111765 260009
21708 121747 221744
31054 130970 230964
70507 170584 270419
20633 120914 221032
60760 160687 260649
11029 111032 211030
11222 111711 211796
20973 121334 221412
41393 141188 241063
81241 181123 281083
51759 151719
31506 131544 231460
171696 271733
70053 170255 270133
31268 131068 230905
70915 170913 271069
21038 121071 221224
70693 170455 221774
11772 111742 211547
71383 171419 271413
70392 170432 270469
181718 281551
80843 181000 270954
1479 111203 211164
91347 191264 291300
90520 180352 280106
71669 171707
11748 160311 260271
70210 170331 270329
80109 180103 231696
70160 160359 260237
21604 121488 221449
50677 160441 260241
60233 160157 211597
60443 160209 211611
70535 170421 270424
90704 190581 290538
81068 181068 281184
81702 181587 281588
10972 110776 210616
30376 130494 230691
90218 190052 241725
80523 180722 270678
61232 161115 260994
80856 180937 281095
11118 121322 221443
21789 121669 221548
41660 141661 290060
70326 170171 221613
90573 190406 280239
91391 191222 291013
21387 121266 221263
61044 160968 260849
60747 160633 260357
60160 150119 250357
61359 171200 261199
11790 111591 211669
70940 170860 271056
81413 181367 281361
10169 110254 210255
61549 161237 270840
30853 130853 230850
50639 150479 250278
11405 111610 211611
50193 101755 201715
70799 170634 270229
10903 110949 210911
41421 141494 241527
171789
51795 161724 261688
80790 180820 280610
40770 140848 240844
70680 170486 270288
51159 161166 261049
10310 110437 210519
80808 180689 280767
61198 161079 261077
21316 121154 221030
20618 120778 220815
51184 150954 250759
90643 180593 280343
21266 121427 221464
904 101029 201150
11616 111617 211482
20762 121323 221481
30942 130939 230975
80194 180113 280190
21657 121257 220853
21496 121695 221613
21080 121281 221200
60478 170401 270482
40220 140136 140175 140176 240089
31679 180313 280546
81246 181206 281083
11508 111594 211595
50479 160641 260841
61009 160975 261018
70093 170331 270407
30852 130808 230800
60955 170882 270724
11099 111424 211346
71660 171541 271379
20612 120776 220856
11353 111316 211436
31281 121638 221793
51068 151107 251183
80668 180621 280293
40640 130755 230789
81612 181611 281728
60486 160572 260494
11230 111192 211111
80349 180219 231730
90233 190069 290104
80421 180301 280218
60587 160750 260669
81752 181467 281181
70067 170066 270062
90182 190378 290412
30428 130310 230309
71006 170766 270283
80151 180111 280269
71305 171300 271294
31480 121758 221674
31363 180042 270159
90519 190351 290222
11104 111468 211549
31281 121634 221586
70928 170774 270657
80067 131746 231742
50100 150108 250032
11068 111511 211591
1679 111766 211729
271798
70169 170169 270047
11758 111756 211751
70170 170247 270122
51109 151198 261083
90791 190632 290709
1377 101338 201336
51355 151318 251277
90404 180359 280272
10449 110655 210738
80839 180790 280700
70451 170453 270492
90527 190443 280359
70413 170252 221689
70496 170338 221657
41407 141365 241322
71499 171461 271580
20813 120653 220691
90763 190720 280876
90962 180758 280671
10577 110865 211068
20919 121154 221189
81098 180770 280322
91106 191183 291419
41721 131678 280033
21273 121708 221742
60666 160674 260317
50660 150507 250310
70366 170253 221736
80627 180385 280300
61276 161397 261555
11571 111493 211532
11528 160259 260424
31164 131042 221039
90824 190817 290970
31639
90280 180354 280426
11288 111009 211048
70278 170395 270431
70243 170208 270009
41537 141378 241456
31409 131284 221239
10956 121000 221121
61251 161249 261366
1406 101128 201047
31508 131464 231578
71508 171585
80585 180623 280740
71107 171145 271261
71403 171002 270440
11318 121402 221322
11041 110724 210725
61274 161278 261278
20663 120704 220702
30900 130616 230531 230532
31143 131102 231099
91010 191007 291242
20530 120968 221204
61282 161244 261443
71066 170904 270540
41633 141512 241710
1379 101302 201341
30083 130046 230045
30405 130327 230326
11454 111294 211371 211411
61463 161187 260868
70106 170226 221783
80280 180322 280361
11776 111702 211545
71696 171580 271540
41246 141362 231318
60351 160316 260357
31601 170193 270065
71409 171330 271330
31352 131389 231345
80720 170598 270273
61489 161136 260698
1577 101380 201259
90529 190282 231714
81252 181212 281291
70370 170255 221616
90479 190516 290591
40757 140548 240459
30400 130723 230842
90390 190466 290581
20292 120613 220731
60729 160571 260370
91358 191274 291308
21404 121326 221365
21023 121185 221224
90474 190148 241620
40507 140739 240930
60829 160829 260827
31456 131607 221479
21092 120890 220927
10380 110499 210616
50475 160406 260172
21767 121611 221571
1329 101577 201580
80457 180336 280453
60280 160244 260164
50907 150877 260601
81563 181606 281645
90616 190734 290930
30600 120515 220388
20979 120421 220181
60526 160409 260490
70709 170505 221779
1719 111722 260003
90946 191100 291173
70630 170870 270948
80502 180336 280171
21669 170230 270309
30951 131027 231062
91687 191562 281357
31474 131547 231619
70024 170105 221663
70105 170103 270258
80662 180615 280528
30612 130489 230485
90281 180237 280432
70125 170367 270246
70102 170544 270623
60594 160434 260232
21798 121635 221271
11453 111214 211212
50362 150441
70659 170379 270216
10633 110873 210991
90168 180078 231548
70314 170508 270421
10763 110890 211013
60259 160021 260061
91611 191648 291763
50258 150301 250342
21194 121712 221789
90788 190864 291019
40864 140338 240011
90571 190644 280596
21344 121066 220985
60379 160421 260341
71199 171236 271431
11346 111226 211183
60141 160021 211779
61017 161016 260973
1375 101662 201745
71773 171652 271569
11015 111420 211581
1648 101613 201655
21051 120811 220769
71456 171418 271578
70799 170797 270992
91227 191064 290938
50267 150189 250308 250348
81179 180774 280207
21341 170064 270182
90618 190615 290730
1519 111444 211406
80983 180820 280694
1292 101463 201548
91481 181399 281315
60843 160729 260490
90324 180519 280753
11341 111789 260112
70350 170231 221669
1555 111481 211365
61054 161016 260935
80038 131636 231673
31000 120999 221116
80200 170234 270067
20751 121266 221459
81196 180956 280834
50758 160522 160561 160562 160601 160602 260243
51037 160648 260295
1759 160170 260017
31261 131218 231293
60133 111660 211342
50210 150375 250455
91409 191163 281076
90260 190213 290124
61535 161579 261659
40909 140781 240733
31321 121595 221588
60236 170161 221563
90503 190295 290128
81386 181141 280775
1234 111483 211527
70879 170839 270677
70288 170170 221730
81019 180897 280613
80185 180659 280653
10528 110331 210331
476 100638 200717
80432 180273 280312
10747 110704 210660
10774 110937 211056
21409 121411 221410
11785 111630 211511
20373 120654 220813
90521 190520 280677
900 100585 200506
60238 160359 260078
30961 131000 221117
21769 170129 270207
20462 120662 220740
60574 160467 260113
50371 150095 150135 150136 150176 250097
61111 160956 260797
61712 161672 261670
11397 170003 270085
61204 160896 260462
30975 131333 231450
41772 190087 290200
11167 111052 210973
80305 180218 280091
41441 141443 241483
70501 170582 270500
80986 180784 280579
81356 181267 281099
70730 170691 270889
602 100643 200681
70484 170406 270125
90097 190213 290289
31561 131722 280041
1432 111601 211605
11621 111786 211627
60807 160528 260367
80285 180482 270439
90021 190059 290175
90249 190402 280474
81644 181366 281166
90022 190059 290175
784 100624 200662
60592 160437 260278
51176 151027 250792
70051 121691 221728
70444 170410 270012
90437 190356 290554
70649 170731 270571
31030 131184 231137
21538 170020 221739
20820 120781 220780
91408 191482 281635
20956 121079 221199
11341 111267 211190
30330 130608 230844
21381 121459 221495
31087 131288 231366
10971 110813 210733
50796 160561 260442
50046 101730 201651
20265 221716
41383 141219 241174
20958 121394 221548
90376 190450 290643
50105 150356 260361
11687 111774 211537
10211 110173 210132
50458 150300 250179
41765 131799 231751
71163 170969 270732
80330 180325 270079
40906 140981 241016
11301 111665 211666
20627 120709 220668
70374 170412 270448
21475 121635 221753
1479 111682 211763
21020 120863 220823
70501 170659 270535
101440
50661 150743 250903
60870 160828 260984
80347 180221 231613
81263 181063 281020
81737 181697 281775
90610 190842 280834
71392 171188 271023
11660 160064 211784
61099 160865 260506
70935 170617 270255
90949 190819 290650
11655 160099 260139
11592 111518 221120
80529 180404 270199
21104 121423 221539
90762 190881 281078
70148 170187 270183
90496 190371 290165
80804 180684 280561
21729 170415 270418
90616 190615 290812
80438 180115 231670
31485 121719 221592
1152 100998 201039
50792 150714 250833
239 110240 200318
61554 161399 261359
31033 131109 231103
11691 160216 260337
70827 170827 270664
80059 180335 280250
21555 170029 221703
30611 130843 220996
21286 121087 221005
50292 150098 250101
81470 181225 280898
41413 141684 231755
10727 110734 210656
21478 121599 221518
80795 180707 280619
50749 150795 250678
90525 190362 280318
80587 180583 280458
21142 121221 221338
20640 110559 210516
10652 111137 211378
81459 181336 281372
60285 160456 260301
858 100821 200862
10805 110810 210931
50865 150867 251026
60681 160607 260568
60158 121682 221205
61349 160948 260546
61529 161492 261452
40305 140185 240262
20491 120931 221049
70500 170616 270331
70188 170069 221708
71185 170864 270460
90885 190803 280999
61250 161174 261215
31733 180246 270279
11401 111410 211373
70063 170180 270095
60524 160416 260222
11518 170081 270123
21625 170261 270256
70668 170506 270383
20780 120583 220502
91311 191184 290977
51233 151077 251239
955 100759 200719
11760 111725 211527
31574 131528 231481
11293 160021 260104
11199 110996 210911
21519 131361 231320
41215 141327 231278
80085 180040 221715
51660 151505 251346
50663 150790 250753
20793 120551 220627
51651 151656 251738
50300 150269 201754
151787 251747
969 101013 201093
80100 180018 280174
80051 131766 231600
11228 110911 210872
60083 160089 260091
20689 120887 221043
80130 180246 280001
60072 111634 211753
61028 160671 260549
81278 181274 281309
70066 170182 270256
70116 170152 270025
41174 141174 241131
21749 121706 270020
70042 170211 270095
70788 170749 270468
11411 111701 111702 111742 211666
70514 170512 270509 270549
21037 121437 221635
70062 170343 270341
21302 21342 21343 121462 221539
81536 181133 280649
31273 131346 231339
80545 180698 280569
71067 170742 270295
81287 181243 271319
31540 131770 231680
60044 160006 260125
81563 181402 271439
31483 121638 221632
20743 120581 220617
1233 101274 101314 201192
31556 180112 280267
11797 170041 270042
10706 110873 210916
21680 121523 221522
61641 161727
60354 160077 211597
10538 110259 210217
21564 121569 221491
30928 131407 231564
80760 170837 271034
31589 131309 231186
11410 111613 211732
835 100999
80469 180300 180301 280133
80139 180577 280572
80146 180218 231689
71026 170983 270778
90082 190080 280317
60183 160266 260306
550 100672 200751
31378 180053 280126
1028 100709 200667
11623 160265 260344
60109 160114 260235
80757 180673 280707
90647 180599 280310
30906 131062 231178
20257 120299 220298
60552 160428 260503
61598 161079 260637
80147 180496 280446
80382 180697 280730
21623 170143 270221
1038 111163 211205
80814 180730 280725
90738 190739 290898
80422 180539 280454
1028 101477 211600
41168 141090 241129
70600 170520 260518
60431 160273 211591
80490 180528 280645
71556 171272 270906
1039 111047 211050
41406 131594 231662
70548 170506 270583
81614 181648 281641
21084 121324 221402
11610 111782 211587
60330 160333 260492
80688 180608 280605
90283 180192 231741
31731 131767 231521
50874 160804 260650
30742 130901 230978
10716 110759 210838
70671 170472 270110
51727 151691 251771
60210 160256 260058
60961 160769 260653
80185 131665 231623
70615 170740 270740
40320 140161 240200
31016 130854 230770
1251 101498 201540
40845 131195 231304
31215 131215 231212
80329 180128 231724
11139 111707 260030
90476 190311 290345
70512 170431 270068
80528 180446 280402
21561 121363 221361
41722 131677 231511
41741 190093 290165
70139 170059 221776
70025 170067 270066
60040 160252 260137
20360 120202 220280
50420 150423 250343
71026 171025 271261
60112 160194 260193
60059 160063 211704
80314 180273 280110
91200 181198 281115
70350 170351 270510
10560 110521 210560
10312 110510 210666
41565 141723 280119
1637 101478 101519 201358
71374 171134 270891
70192 170193 270150
41241 131357 231390
30489 130405 230400
81447 181489 281607
40656 140810 240844
11392 111716 211757
60917 170640 270200
80108 180106 280342
90420 190574 290607
60886 160926 261124
250280
60439 170166 221729
70093 170414 270372
20771 120533 220572
60295 160222 211665
71513 171156 270715
21604 170045 270123
30879 131037 231113
61558 171200 270920
80018 180091 231724
21278 121114 221150
40822 140779 240894
21615 121694 221730
20785 120908 220987
11415 111339 211141
1359 111321 211280
11068 111435 211477
21783 121705 221543
80623 180743 280901
70883 170605 270244
61543 61583 161191 260754
60867 160909 260988
1254 101297 201377
31329 130853 230653
50673 150477 250598
60790 160914 261033
61164 161209 261331
21621 121219 221095
70329 170448 270365
80737 180578
90849 190804 280718
646 100571 200573
81516 181155 280791
50986 150636 260120
31039 131115 231229
11413 111413 211450
