# L1 configuration used by NA62Analysis applications.
# Format: run number, L0 bit, corrsponding L1 algorithm, downscaling, quality flag.
# Quality flag: 0=ok, 1=L1 trigger not operating correctly.
#
5063 0 KTAG10 1 0
5063 1 KTAG10 1 0
5063 2 KTAG10 1 0
5063 4 KTAG10CHOD10notLAV20 1 0
5064 0 KTAG10 1 0
5064 1 KTAG10 1 0
5064 2 KTAG10 1 0
5064 4 KTAG10CHOD10notLAV20 1 0
5065 0 KTAG10 1 0
5065 1 KTAG10 1 0
5065 4 KTAG10CHOD10notLAV20 1 0
5066 0 KTAG10 1 0
5066 1 KTAG10 1 0
5066 4 KTAG10CHOD10notLAV20 1 0
5067 0 KTAG10 1 0
5067 1 KTAG10 1 0
5067 4 KTAG10CHOD10notLAV20 1 0
5068 0 KTAG10 1 0
5068 1 KTAG10 1 0
5068 4 KTAG10CHOD10notLAV20 1 0
5069 0 KTAG10 1 0
5069 1 KTAG10 1 0
5069 4 KTAG10CHOD10notLAV20 1 0
5070 0 KTAG10 1 0
5070 1 KTAG10 1 0
5070 4 KTAG10CHOD10notLAV20 1 0
5071 0 KTAG10 1 0
5071 1 KTAG10 1 0
5071 4 KTAG10CHOD10notLAV20 1 0
5072 0 KTAG10 1 0
5072 1 KTAG10 1 0
5072 4 KTAG10CHOD10notLAV20 1 0
5073 0 KTAG10 1 0
5073 1 KTAG10 1 0
5073 4 KTAG10CHOD10notLAV20 1 0
5074 0 KTAG10 1 0
5074 1 KTAG10 1 0
5074 4 KTAG10CHOD10notLAV20 1 0
5075 0 KTAG10 1 0
5075 1 KTAG10 1 0
5075 4 KTAG10CHOD10notLAV20 1 0
5076 0 KTAG10 1 0
5076 1 KTAG10 1 0
5076 4 KTAG10CHOD10notLAV20 1 0
5077 0 KTAG10 1 0
5077 1 KTAG10 1 0
5077 4 KTAG10CHOD10notLAV20 1 0
5078 0 KTAG10 1 0
5078 1 KTAG10 1 0
5078 4 KTAG10CHOD10notLAV20 1 0
5079 0 KTAG10 1 0
5079 1 KTAG10 1 0
5079 4 KTAG10CHOD10notLAV20 1 0
5080 0 KTAG10 1 0
5080 1 KTAG10 1 0
5080 4 KTAG10CHOD10notLAV20 1 0
5081 0 KTAG10 1 0
5081 1 KTAG10 1 0
5081 4 KTAG10CHOD10notLAV20 1 0
5082 0 KTAG10 1 0
5082 1 KTAG10 1 0
5082 4 KTAG10CHOD10notLAV20 1 0
5083 0 KTAG10 1 0
5083 1 KTAG10 1 0
5083 4 KTAG10CHOD10notLAV20 1 0
5084 0 KTAG10 1 0
5084 1 KTAG10 1 0
5084 4 KTAG10CHOD10notLAV20 1 0
5085 0 KTAG10 1 0
5085 1 KTAG10 1 0
5085 4 KTAG10CHOD10notLAV20 1 0
5086 0 KTAG10 1 0
5086 1 KTAG10 1 0
5086 4 KTAG10CHOD10notLAV20 1 0
5087 0 KTAG10 1 0
5087 1 KTAG10 1 0
5087 4 KTAG10CHOD10notLAV20 1 0
5088 0 KTAG10 1 0
5088 1 KTAG10 1 0
5088 4 KTAG10CHOD10notLAV20 1 0
5089 0 KTAG10 1 0
5089 1 KTAG10 1 0
5089 4 KTAG10CHOD10notLAV20 1 0
5090 0 KTAG10 1 0
5090 1 KTAG10 1 0
5090 4 KTAG10CHOD10notLAV20 1 0
5091 0 KTAG10 1 0
5091 1 KTAG10 1 0
5091 4 KTAG10CHOD10notLAV20 1 0
5092 0 KTAG10 1 0
5092 1 KTAG10 1 0
5092 4 KTAG10CHOD10notLAV20 1 0
5093 0 KTAG10 1 0
5093 1 KTAG10 1 0
5093 4 KTAG10CHOD10notLAV20 1 0
5102 0 KTAG10 1 0
5102 1 KTAG10 1 0
5102 4 KTAG10CHOD10notLAV20 1 0
5102 6 MUV10 1 0
5105 0 KTAG10 1 0
5105 1 KTAG10 1 0
5105 4 KTAG10CHOD10notLAV20 1 0
5105 6 MUV10 1 0
5106 0 KTAG10 1 0
5106 1 KTAG10 1 0
5106 4 KTAG10CHOD10notLAV20 1 0
5106 6 MUV10 1 0
5107 0 KTAG10 1 0
5107 1 KTAG10 1 0
5107 4 KTAG10CHOD10notLAV20 1 0
5107 6 MUV10 1 0
5108 0 KTAG10 1 0
5108 1 KTAG10 1 0
5108 4 KTAG10CHOD10notLAV20 1 0
5108 6 MUV10 1 0
5109 0 KTAG10 1 0
5109 1 KTAG10 1 0
5109 4 KTAG10CHOD10notLAV20 1 0
5109 6 MUV10 1 0
5110 0 KTAG10 1 0
5110 1 KTAG10 1 0
5110 4 KTAG10CHOD10notLAV20 1 0
5110 6 MUV10 1 0
5111 0 KTAG10 1 0
5111 1 KTAG10 1 0
5111 4 KTAG10CHOD10notLAV20 1 0
5111 6 MUV10 1 0
5112 0 KTAG10 1 0
5112 1 KTAG10 1 0
5112 4 KTAG10CHOD10notLAV20 1 0
5112 6 MUV10 1 0
5113 0 KTAG10 1 0
5113 1 KTAG10 1 0
5113 4 KTAG10CHOD10notLAV20 1 0
5113 5 KTAG10 1 0
5113 6 MUV10 1 0
5114 0 KTAG10 1 0
5114 1 KTAG10 1 0
5114 4 KTAG10CHOD10notLAV20 1 0
5114 5 KTAG10 1 0
5114 6 MUV10 1 0
5115 0 KTAG10 1 0
5115 1 KTAG10 1 0
5115 4 KTAG10CHOD10notLAV20 1 0
5115 5 KTAG10 1 0
5115 6 MUV10 1 0
5116 0 KTAG10 1 0
5116 1 KTAG10 1 0
5116 4 KTAG10CHOD10notLAV20 1 0
5116 5 KTAG10 1 0
5116 6 MUV10 1 0
5117 0 KTAG10 1 0
5117 1 KTAG10 1 0
5117 4 KTAG10CHOD10notLAV20 1 0
5117 5 KTAG10 1 0
5117 6 MUV10 1 0
5206 1 KTAG10CHOD10notLAV20 1 0
5206 4 KTAG10CHOD10notLAV20 1 0
5206 5 KTAG10 1 0
5206 6 MUV10 1 0
5208 1 KTAG10CHOD10notLAV20 1 0
5208 4 KTAG10CHOD10notLAV20 1 0
5208 6 MUV10 1 0
5209 1 KTAG10CHOD10notLAV20 1 0
5209 4 KTAG10CHOD10notLAV20 1 0
5209 6 MUV10 1 0
5210 1 KTAG10CHOD10notLAV20 1 0
5210 4 KTAG10CHOD10notLAV20 1 0
5210 6 MUV10 1 0
5211 1 KTAG10CHOD10notLAV20 1 0
5211 4 KTAG10CHOD10notLAV20 1 0
5211 6 MUV10 1 0
5212 1 KTAG10CHOD10notLAV20 1 0
5212 4 KTAG10CHOD10notLAV20 1 0
5212 6 MUV10 1 0
5213 1 KTAG10CHOD10notLAV20 1 0
5213 4 KTAG10CHOD10notLAV20 1 0
5213 6 MUV10 1 0
5214 1 KTAG10CHOD10notLAV20 1 0
5214 4 KTAG10CHOD10notLAV20 1 0
5214 6 MUV10 1 0
5215 1 KTAG10CHOD10notLAV20 1 0
5215 4 KTAG10CHOD10notLAV20 1 0
5215 6 MUV10 1 0
5216 1 KTAG10CHOD10notLAV20 1 0
5216 4 KTAG10CHOD10notLAV20 1 0
5216 6 MUV10 1 0
5217 1 KTAG10CHOD10notLAV20 1 0
5217 4 KTAG10CHOD10notLAV20 1 0
5217 6 MUV10 1 0
5218 1 KTAG10CHOD10notLAV20 1 0
5218 4 KTAG10CHOD10notLAV20 1 0
5218 6 MUV10 1 0
5219 1 KTAG10CHOD10notLAV20 1 0
5219 4 KTAG10CHOD10notLAV20 1 0
5219 6 MUV10 1 0
5220 1 KTAG10CHOD10notLAV20 1 0
5220 4 KTAG10CHOD10notLAV20 1 0
5220 6 MUV10 1 0
5221 1 KTAG10CHOD10notLAV20 1 0
5221 4 KTAG10CHOD10notLAV20 1 0
5221 6 MUV10 1 0
5222 1 KTAG10CHOD10notLAV20 1 0
5222 4 KTAG10CHOD10notLAV20 1 0
5222 6 MUV10 1 0
5223 1 KTAG10CHOD10notLAV20 1 0
5223 4 KTAG10CHOD10notLAV20 1 0
5223 6 MUV10 1 0
5224 1 KTAG10CHOD10notLAV20 1 0
5224 4 KTAG10CHOD10notLAV20 1 0
5224 6 MUV10 1 0
5225 1 KTAG10CHOD10notLAV20 1 0
5225 4 KTAG10CHOD10notLAV20 1 0
5225 6 MUV10 1 0
5226 1 KTAG10CHOD10notLAV20 1 0
5226 4 KTAG10CHOD10notLAV20 1 0
5226 6 MUV10 1 0
5227 1 KTAG10CHOD10notLAV20 1 0
5227 4 KTAG10CHOD10notLAV20 1 0
5227 6 MUV10 1 0
5228 1 KTAG10CHOD10notLAV20 1 0
5228 4 KTAG10CHOD10notLAV20 1 0
5228 6 MUV10 1 0
5229 1 KTAG10CHOD10notLAV20 1 0
5229 4 KTAG10CHOD10notLAV20 1 0
5229 6 MUV10 1 0
5230 1 KTAG10CHOD10notLAV20 1 0
5230 4 KTAG10CHOD10notLAV20 1 0
5230 6 MUV10 1 0
5231 1 KTAG10CHOD10notLAV20 1 0
5231 4 KTAG10CHOD10notLAV20 1 0
5231 6 MUV10 1 0
5232 1 KTAG10CHOD10notLAV20 1 0
5232 4 KTAG10CHOD10notLAV20 1 0
5232 6 MUV10 1 0
5233 1 KTAG10CHOD10notLAV20 1 0
5233 4 KTAG10CHOD10notLAV20 1 0
5233 6 MUV10 1 0
5234 1 KTAG10CHOD10notLAV20 1 0
5234 4 KTAG10CHOD10notLAV20 1 0
5234 6 MUV10 1 0
5235 1 KTAG10CHOD10notLAV20 1 0
5235 4 KTAG10CHOD10notLAV20 1 0
5235 6 MUV10 1 0
5236 1 KTAG10CHOD10notLAV20 1 0
5236 4 KTAG10CHOD10notLAV20 1 0
5236 6 MUV10 1 0
5237 1 KTAG10CHOD10notLAV20 1 0
5237 4 KTAG10CHOD10notLAV20 1 0
5237 6 MUV10 1 0
5238 0 KTAG10CHOD10notLAV20 1 0
5238 4 KTAG10CHOD10notLAV20 1 0
5238 6 MUV10 1 0
5239 0 KTAG10 1 0
5239 4 KTAG10CHOD10notLAV20 1 0
5239 6 MUV10 1 0
5240 0 KTAG10 1 0
5240 4 KTAG10CHOD10notLAV20 1 0
5240 6 MUV10 1 0
5241 0 KTAG10 1 0
5241 6 MUV10 1 0
5242 0 KTAG10 1 0
5242 6 MUV10 1 0
5243 0 KTAG10 1 0
5243 6 MUV10 1 0
5244 0 KTAG10 1 0
5244 6 MUV10 1 0
5245 0 KTAG10 1 0
5245 6 MUV10 1 0
5246 0 KTAG10 1 0
5246 6 MUV10 1 0
5247 0 KTAG10 1 0
5247 6 MUV10 1 0
5248 0 KTAG10 1 0
5248 6 MUV10 1 0
5249 0 KTAG10 1 0
5249 6 MUV10 1 0
5250 0 KTAG10 1 0
5250 6 MUV10 1 0
5251 0 KTAG10 1 0
5251 6 MUV10 1 0
5252 0 KTAG10 1 0
5252 6 MUV10 1 0
5253 0 KTAG10 1 0
5253 6 MUV10 1 0
5254 0 KTAG10 1 0
5254 6 MUV10 1 0
5255 0 KTAG10 1 0
5255 6 MUV10 1 0
5256 0 KTAG10 1 0
5256 6 MUV10 1 0
5257 0 KTAG10 1 0
5257 6 MUV10 1 0
5258 0 KTAG10 1 0
5258 4 KTAG10notLAV20 1 0
5258 6 MUV10 1 0
5259 0 KTAG10 1 0
5259 4 KTAG10 1 0
5259 6 MUV10 1 0
5260 0 KTAG10 1 0
5260 4 notLAV20 1 0
5260 6 MUV10 1 0
5261 0 KTAG10 1 0
5261 4 notLAV20 1 0
5261 6 MUV10 1 0
5262 0 KTAG10 1 0
5262 4 notLAV20 1 0
5262 6 MUV10 1 0
5263 0 KTAG10 1 0
5263 4 notLAV2 1 0
5263 6 MUV10 1 0
5264 0 KTAG10 1 0
5264 4 KTAG10 1 0
5264 6 MUV10 1 0
5265 0 KTAG10 1 0
5265 4 KTAG10 1 0
5265 6 MUV10 1 0
5269 4 KTAG10 1 0
5269 6 MUV10 1 0
5270 4 KTAG10 1 0
5270 6 MUV10 1 0
5271 4 KTAG10 1 0
5271 6 MUV10 1 0
5272 4 KTAG10 1 0
5272 6 MUV10 1 0
5273 4 KTAG10 1 0
5273 6 MUV10 1 0
5274 4 KTAG10 1 0
5274 6 MUV10 1 0
5275 4 KTAG10 1 0
5275 6 MUV10 1 0
5276 4 KTAG10 1 0
5276 6 MUV10 1 0
5277 4 KTAG10 1 0
5277 6 MUV10 1 0
5278 0 KTAG10 1 0
5278 4 KTAG10 1 0
5278 6 MUV10 1 0
5279 0 KTAG10 1 0
5279 4 KTAG10 1 0
5279 6 MUV10 1 0
5280 0 KTAG10 1 0
5280 4 KTAG10 1 0
5280 6 MUV10 1 0
5281 0 KTAG10 1 0
5281 4 KTAG10 1 0
5281 6 MUV10 1 0
5282 0 KTAG10 1 0
5282 4 KTAG10 1 0
5282 6 MUV10 1 0
5283 0 KTAG10 1 0
5283 4 KTAG10 1 0
5283 6 MUV10 1 0
5284 0 KTAG10 1 0
5284 4 KTAG10 1 0
5284 6 MUV10 1 0
5285 0 KTAG10 1 0
5285 4 KTAG10 1 0
5285 6 MUV10 1 0
5286 0 KTAG10 1 0
5286 4 KTAG10 1 0
5286 6 MUV10 1 0
5287 0 KTAG10 1 0
5287 4 KTAG10 1 0
5287 6 MUV10 1 0
5288 0 KTAG10CHOD10 1 0
5288 6 MUV10 1 0
5289 6 MUV10 1 0
5294 0 KTAG10CHOD10notLAV20MUV10 1 0
5294 6 MUV10 1 0
5295 0 KTAG10CHOD10notLAV20MUV10 1 0
5295 6 MUV10 1 0
5296 0 KTAG10CHOD10notLAV20MUV10 1 0
5296 6 MUV10 1 0
5297 0 KTAG10CHOD10notLAV20MUV10 1 0
5297 6 MUV10 1 0
5298 0 KTAG10CHOD10notLAV20MUV10 1 0
5298 6 MUV10 1 0
5299 0 KTAG10CHOD10notLAV20MUV10 1 0
5299 6 MUV10 1 0
5300 0 KTAG10CHOD10notLAV20MUV10 1 0
5300 6 MUV10 1 0
5301 0 KTAG10 1 0
5301 6 MUV10 1 0
5302 0 KTAG10 1 0
5302 6 MUV10 1 0
5303 0 KTAG10notLAV5Flag 1 0
5303 6 MUV10 1 0
5304 0 KTAG10notLAV5Flag 1 0
5304 6 MUV10 1 0
5305 6 MUV10 1 0
5306 0 notLAV5 1 0
5306 6 MUV10 1 0
5307 0 notLAV5 1 0
5307 6 MUV10 1 0
5308 0 KTAG10 1 0
5308 6 MUV10 1 0
5309 0 KTAG10notLAV5 1 0
5309 6 MUV10 1 0
5310 0 KTAG10notLAV20 1 0
5310 6 MUV10 1 0
5311 0 notLAV20 1 0
5311 6 MUV10 1 0
5312 0 notLAV20 1 0
5312 6 MUV10 1 0
5313 0 notLAV20 1 0
5313 6 MUV10 1 0
5314 0 notLAV200 1 0
5314 6 MUV10 1 0
5315 0 notLAV150 1 0
5315 6 MUV10 1 0
5316 0 notLAV100 1 0
5316 6 MUV10 1 0
5318 0 notLAV20 1 0
5318 6 MUV10 1 0
5319 0 notLAV5 1 0
5319 6 MUV10 1 0
5320 0 notLAV2 1 0
5320 6 MUV10 1 0
5321 0 notLAV1 1 0
5321 6 MUV10 1 0
5322 0 notLAV200 1 0
5322 6 MUV10 1 0
5323 0 notLAV100 1 0
5323 6 MUV10 1 0
5324 0 notLAV50 1 0
5324 6 MUV10 1 0
5325 0 notLAV25 1 0
5325 6 MUV10 1 0
5326 0 notLAV20 1 0
5326 6 MUV10 1 0
5327 0 notLAV10 1 0
5327 6 MUV10 1 0
5328 0 KTAG10 1 0
5328 6 MUV10 1 0
5329 0 KTAG10 1 0
5329 6 MUV10 1 0
5330 0 KTAG10 1 0
5330 6 MUV10 1 0
5331 0 KTAG10 1 0
5331 6 MUV10 1 0
5332 0 KTAG10 1 0
5332 6 MUV10 1 0
5333 0 KTAG10 1 0
5333 6 MUV10 1 0
5335 0 KTAG10 1 0
5335 6 MUV10 1 0
5336 0 KTAG10 1 0
5336 6 MUV10 1 0
5337 0 KTAG10 1 0
5337 6 MUV10 1 0
5338 0 KTAG10 1 0
5338 6 MUV10 1 0
5339 0 notLAV50 1 0
5339 6 MUV10 1 0
5340 6 MUV10 1 0
5341 6 MUV10 1 0
5343 6 MUV10 1 0
5344 6 MUV10 1 0
5345 0 KTAG10FlagnotLAV50 1 1
5345 6 MUV10 1 0
5346 0 KTAG10FlagnotLAV50 1 0
5346 6 MUV10 1 0
5348 0 KTAG10notLAV20Flag 1 0
5348 6 MUV10 1 0
5349 0 KTAG10notLAV20Flag 1 0
5349 6 MUV10 1 0
5350 0 KTAG10notLAV20Flag 1 0
5350 6 MUV10 1 0
5351 0 KTAG10notLAV20Flag 1 0
5351 6 MUV10 1 0
5352 0 KTAG10notLAV20Flag 1 0
5352 6 MUV10 1 0
5353 0 KTAG10notLAV20Flag 1 0
5353 6 MUV10 1 0
5354 0 KTAG10notLAV20Flag 1 0
5354 6 MUV10 1 0
5355 0 KTAG10notLAV20Flag 1 0
5355 6 MUV10 1 0
5356 0 KTAG10notLAV20Flag 1 0
5356 6 MUV10 1 0
5357 0 KTAG10notLAV20Flag 1 0
5357 6 MUV10 1 0
5358 0 KTAG10notLAV20Flag 1 0
5358 6 MUV10 1 0
5359 0 KTAG10notLAV20Flag 1 0
5359 6 MUV10 1 0
5360 0 KTAG10notLAV20Flag 1 0
5360 6 MUV10 1 0
5361 0 KTAG10notLAV20Flag 1 0
5361 6 MUV10 1 0
5362 0 KTAG10notLAV20Flag 1 0
5362 6 MUV10 1 0
5363 0 KTAG10notLAV20Flag 1 0
5363 6 MUV10 1 0
5364 0 KTAG10notLAV20Flag 1 0
5364 6 MUV10 1 0
5365 0 KTAG10notLAV20Flag 1 0
5365 6 MUV10 1 0
5366 0 KTAG10notLAV20Flag 1 0
5366 6 MUV10 1 0
5367 0 KTAG10notLAV20Flag 1 0
5367 6 MUV10 1 0
5368 0 KTAG10notLAV20Flag 1 0
5368 6 MUV10 1 0
5369 0 KTAG10notLAV20Flag 1 0
5369 6 MUV10 1 0
5370 0 KTAG10notLAV20Flag 1 0
5370 6 MUV10 1 0
5371 0 KTAG10notLAV20Flag 1 0
5371 6 MUV10 1 0
5372 0 KTAG10notLAV20Flag 1 0
5372 6 MUV10 1 0
5373 0 KTAG10notLAV20Flag 1 0
5373 6 MUV10 1 0
5374 0 KTAG10notLAV20Flag 1 0
5374 6 MUV10 1 0
5375 0 KTAG10notLAV20Flag 1 0
5375 6 MUV10 1 0
5376 0 KTAG10notLAV20Flag 1 0
5376 6 MUV10 1 0
5377 0 KTAG10notLAV20Flag 1 0
5377 6 MUV10 1 0
5378 0 KTAG10notLAV20Flag 1 0
5378 6 MUV10 1 0
5379 0 KTAG10notLAV20Flag 1 0
5379 6 MUV10 1 0
5380 0 KTAG10notLAV20Flag 1 0
5380 6 MUV10 1 0
5381 0 KTAG10notLAV20Flag 1 0
5381 6 MUV10 1 0
5382 0 KTAG10notLAV20Flag 1 0
5382 6 MUV10 1 0
5440 3 KTAG10NewCHOD10Flag 1 1
5440 6 KTAG10NewCHOD10Flag 1 1
5441 3 KTAG10NewCHOD10Flag 1 1
5441 6 KTAG10NewCHOD10Flag 1 1
5442 3 KTAG10NewCHOD10Flag 1 1
5442 6 KTAG10NewCHOD10Flag 1 1
5443 3 KTAG10NewCHOD10Flag 1 1
5443 6 KTAG10NewCHOD10Flag 1 1
5493 6 KTAG10 1 0
